[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1564164248.149000 7/26/2019, 8:04:08 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, H1270_1-10
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, 
INFO, SEQUENCE FILE: Hysteresis5T_new.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1564176578.146,,-2.000000e+004,4.002207e+000,2.238822e-004,4.209145e-007,0.000000e+000,0.000000e+000,2,9.640220e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.387327e-003,0,,0,
1564176733.606,,-1.500000e+004,4.002079e+000,1.667085e-004,6.980925e-007,0.000000e+000,0.000000e+000,2,9.609401e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.994890e-003,0,,0,
1564176888.376,,-1.000000e+004,4.002157e+000,1.095335e-004,1.816126e-007,0.000000e+000,0.000000e+000,2,9.599667e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.408951e-003,0,,0,
1564177046.736,,-7.500000e+003,4.002511e+000,8.073508e-005,1.414939e-007,0.000000e+000,0.000000e+000,2,9.597119e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.543015e-003,0,,0,
1564177252.797,,-5.000000e+003,4.003315e+000,5.255361e-005,1.865350e-007,0.000000e+000,0.000000e+000,2,9.567190e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.255886e-003,0,,0,
1564177444.957,,-4.000000e+003,4.004727e+000,4.142810e-005,1.004641e-007,0.000000e+000,0.000000e+000,2,9.608625e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,2.045155e-003,0,,0,
1564177622.887,,-3.000000e+003,4.002606e+000,3.060824e-005,1.902901e-007,0.000000e+000,0.000000e+000,2,9.544149e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,4.471779e-003,0,,0,
1564177792.587,,-2.000000e+003,4.002910e+000,1.965275e-005,1.662152e-007,0.000000e+000,0.000000e+000,2,9.538028e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,3.452778e-003,0,,0,
1564177957.918,,-1.800000e+003,4.003568e+000,1.741951e-005,2.199338e-007,0.000000e+000,0.000000e+000,2,9.569728e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,3.064156e-003,0,,0,
1564178100.938,,-1.700000e+003,4.001040e+000,1.655725e-005,2.256952e-007,0.000000e+000,0.000000e+000,2,9.573442e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.301020e-003,0,,0,
1564178235.238,,-1.600000e+003,4.001549e+000,1.531047e-005,1.172670e-007,0.000000e+000,0.000000e+000,2,9.527121e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.148909e-003,0,,0,
1564178398.648,,-1.500000e+003,4.002481e+000,1.444663e-005,1.437552e-007,0.000000e+000,0.000000e+000,2,9.535969e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.627176e-003,0,,0,
1564178540.669,,-1.400000e+003,4.001706e+000,1.352973e-005,1.047337e-007,0.000000e+000,0.000000e+000,2,9.327441e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.071899e-003,0,,0,
1564178694.959,,-1.300000e+003,4.001530e+000,1.250289e-005,1.041823e-007,0.000000e+000,0.000000e+000,2,9.503461e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.564877e-003,0,,0,
1564178834.229,,-1.200000e+003,4.001960e+000,1.133597e-005,2.226862e-007,0.000000e+000,0.000000e+000,2,9.141034e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.937120e-003,0,,0,
1564178973.189,,-1.100000e+003,4.001382e+000,1.014268e-005,1.256169e-007,0.000000e+000,0.000000e+000,2,9.385114e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.543253e-003,0,,0,
1564179124.799,,-1.000000e+003,4.002099e+000,9.256482e-006,5.887683e-008,0.000000e+000,0.000000e+000,2,9.289423e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.780241e-003,0,,0,
1564179266.770,,-9.000000e+002,4.001932e+000,8.370253e-006,1.935960e-007,0.000000e+000,0.000000e+000,2,8.951465e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.780718e-003,0,,0,
1564179401.820,,-8.000000e+002,4.001284e+000,7.170642e-006,9.856282e-008,0.000000e+000,0.000000e+000,2,9.223057e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,6.973028e-003,0,,0,
1564179540.430,,-7.000000e+002,4.001637e+000,6.036516e-006,1.329497e-007,0.000000e+000,0.000000e+000,2,9.411823e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.992983e-003,0,,0,
1564179682.700,,-6.000000e+002,4.001627e+000,4.970773e-006,1.691782e-007,0.000000e+000,0.000000e+000,2,8.922787e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.755995e-003,0,,0,
1564179817.470,,-5.000000e+002,4.002108e+000,4.205316e-006,1.647208e-007,0.000000e+000,0.000000e+000,2,8.851469e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.387327e-003,0,,0,
1564179982.001,,-4.500000e+002,4.002040e+000,3.523317e-006,1.807861e-007,0.000000e+000,0.000000e+000,2,9.066252e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.936167e-003,0,,0,
1564180149.351,,-4.000000e+002,4.003489e+000,2.521271e-006,1.243351e-006,0.000000e+000,0.000000e+000,2,6.501006e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,3.220081e-003,0,,0,
1564180321.451,,-3.500000e+002,4.002332e+000,2.575633e-006,1.502058e-007,0.000000e+000,0.000000e+000,2,8.956016e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,3.609180e-003,0,,0,
1564180485.491,,-3.000000e+002,4.003058e+000,2.139015e-006,1.231740e-007,0.000000e+000,0.000000e+000,2,8.134791e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,3.531933e-003,0,,0,
1564180622.261,,-2.500000e+002,4.000951e+000,1.472915e-006,1.694643e-007,0.000000e+000,0.000000e+000,2,7.932555e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.696795e-003,0,,0,
1564180766.522,,-2.000000e+002,4.002088e+000,1.079646e-006,1.938083e-007,0.000000e+000,0.000000e+000,2,6.079497e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.014845e-003,0,,0,
1564180926.342,,-1.500000e+002,4.002540e+000,5.254772e-007,1.021949e-007,0.000000e+000,0.000000e+000,2,5.230417e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.017944e-003,0,,0,
1564181070.852,,-1.000000e+002,4.002157e+000,8.959141e-008,8.726730e-008,0.000000e+000,0.000000e+000,2,4.967976e-002,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.838011e-003,0,,0,
1564181207.112,,-5.000000e+001,4.001765e+000,-4.247106e-007,8.666989e-008,0.000000e+000,0.000000e+000,2,2.944983e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.621931e-003,0,,0,
1564181351.152,,0.000000e+000,4.001863e+000,-8.609151e-007,6.601942e-008,0.000000e+000,0.000000e+000,2,6.081378e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.305788e-003,0,,0,
1564181482.413,,5.000000e+001,4.001441e+000,-1.401076e-006,1.128981e-007,0.000000e+000,0.000000e+000,2,7.162418e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.324074e-003,0,,0,
1564181626.433,,1.000000e+002,4.001617e+000,-1.865236e-006,4.173092e-008,0.000000e+000,0.000000e+000,2,8.587731e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.702993e-003,0,,0,
1564181770.573,,1.500000e+002,4.001980e+000,-2.364431e-006,2.994225e-008,0.000000e+000,0.000000e+000,2,9.030129e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.365942e-003,0,,0,
1564181915.113,,2.000000e+002,4.001725e+000,-2.889064e-006,6.096064e-008,0.000000e+000,0.000000e+000,2,9.054363e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.387327e-003,0,,0,
1564182079.413,,2.500000e+002,4.002697e+000,-3.421012e-006,5.174352e-008,0.000000e+000,0.000000e+000,2,9.214656e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.232832e-003,0,,0,
1564182219.684,,3.000000e+002,4.001941e+000,-3.910437e-006,4.198906e-008,0.000000e+000,0.000000e+000,2,9.387042e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.999182e-003,0,,0,
1564182351.944,,3.500000e+002,4.002078e+000,-4.315122e-006,6.758781e-008,0.000000e+000,0.000000e+000,2,9.323424e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,6.895781e-003,0,,0,
1564182496.204,,4.000000e+002,4.001538e+000,-4.835078e-006,2.746030e-008,0.000000e+000,0.000000e+000,2,9.416540e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.857965e-003,0,,0,
1564182628.514,,4.500000e+002,4.001616e+000,-5.324493e-006,2.462590e-008,0.000000e+000,0.000000e+000,2,9.224100e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.130861e-003,0,,0,
1564182765.024,,5.000000e+002,4.001863e+000,-5.855065e-006,6.739846e-008,0.000000e+000,0.000000e+000,2,9.325765e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.468866e-003,0,,0,
1564182904.625,,6.000000e+002,4.002147e+000,-6.828980e-006,1.654383e-008,0.000000e+000,0.000000e+000,2,9.412943e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.548260e-003,0,,0,
1564183040.685,,7.000000e+002,4.002117e+000,-7.846902e-006,1.409006e-007,0.000000e+000,0.000000e+000,2,9.171521e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,6.975889e-003,0,,0,
1564183180.215,,8.000000e+002,4.002077e+000,-8.850080e-006,4.573657e-008,0.000000e+000,0.000000e+000,2,9.468865e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,7.524729e-003,0,,0,
1564183324.285,,9.000000e+002,4.003610e+000,-9.881804e-006,6.924813e-008,0.000000e+000,0.000000e+000,2,9.484016e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.157969e-003,0,,0,
1564183468.585,,1.000000e+003,4.002932e+000,-1.099870e-005,1.062073e-007,0.000000e+000,0.000000e+000,2,9.325498e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.080959e-003,0,,0,
1564183613.366,,1.100000e+003,4.003610e+000,-1.182768e-005,1.889630e-007,0.000000e+000,0.000000e+000,2,9.386991e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.079290e-003,0,,0,
1564183777.626,,1.200000e+003,4.003011e+000,-1.298951e-005,1.034302e-007,0.000000e+000,0.000000e+000,2,9.483254e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.394003e-003,0,,0,
1564183941.696,,1.300000e+003,4.004406e+000,-1.409980e-005,1.970153e-007,0.000000e+000,0.000000e+000,2,9.334002e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.869886e-003,0,,0,
1564184090.486,,1.400000e+003,4.004681e+000,-1.520947e-005,2.563811e-007,0.000000e+000,0.000000e+000,2,9.287152e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.818077e-003,0,,0,
1564184243.496,,1.500000e+003,4.004653e+000,-1.562816e-005,2.735566e-007,0.000000e+000,0.000000e+000,2,8.861431e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.115513e-002,0,,0,
1564184408.057,,1.600000e+003,4.004564e+000,-1.716144e-005,3.565222e-007,0.000000e+000,0.000000e+000,2,9.104927e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.012516e-002,0,,0,
1564184564.647,,1.700000e+003,4.005223e+000,-1.814750e-005,9.765177e-008,0.000000e+000,0.000000e+000,2,9.412509e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.177907e-002,0,,0,
1564184704.467,,1.800000e+003,4.005066e+000,-1.919412e-005,2.171117e-007,0.000000e+000,0.000000e+000,2,9.246703e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.130891e-002,0,,0,
1564184865.227,,2.000000e+003,4.004221e+000,-2.133341e-005,3.177405e-007,0.000000e+000,0.000000e+000,2,9.360401e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.334000e-002,0,,0,
1564185022.027,,3.000000e+003,4.005312e+000,-3.194579e-005,1.229615e-007,0.000000e+000,0.000000e+000,2,9.577798e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.224399e-002,0,,0,
1564185190.888,,4.000000e+003,4.005401e+000,-4.312257e-005,6.533813e-008,0.000000e+000,0.000000e+000,2,9.580580e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.216722e-002,0,,0,
1564185351.658,,5.000000e+003,4.004319e+000,-5.401832e-005,3.225041e-008,0.000000e+000,0.000000e+000,2,9.564846e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.192522e-002,0,,0,
1564185496.708,,7.500000e+003,4.003975e+000,-8.232571e-005,2.006945e-007,0.000000e+000,0.000000e+000,2,9.569573e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.059008e-002,0,,0,
1564185641.978,,1.000000e+004,4.003818e+000,-1.108133e-004,2.938794e-007,0.000000e+000,0.000000e+000,2,9.598455e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.216722e-002,0,,0,
1564185798.959,,1.500000e+004,4.004045e+000,-1.680258e-004,3.994467e-007,0.000000e+000,0.000000e+000,2,9.580586e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.318789e-002,0,,0,
1564185965.329,,2.000000e+004,4.004487e+000,-2.250911e-004,6.786362e-007,0.000000e+000,0.000000e+000,2,9.599929e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.319003e-002,0,,0,
1564186118.129,,2.500000e+004,4.003031e+000,-2.820129e-004,8.607411e-007,0.000000e+000,0.000000e+000,2,9.594142e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.939266e-003,0,,0,
1564186273.159,,3.000000e+004,4.004063e+000,-3.403125e-004,8.435030e-007,0.000000e+000,0.000000e+000,2,9.640687e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,1.083112e-002,0,,0,
1564186424.199,,3.500000e+004,4.003582e+000,-3.982515e-004,9.290032e-007,0.000000e+000,0.000000e+000,2,9.619992e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.175062e-003,0,,0,
1564186584.560,,4.000000e+004,4.003895e+000,-4.550974e-004,1.087205e-006,0.000000e+000,0.000000e+000,2,9.625586e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.258032e-003,0,,0,
1564186746.590,,4.500000e+004,4.003748e+000,-5.130392e-004,6.568048e-007,0.000000e+000,0.000000e+000,2,9.650932e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,9.496212e-003,0,,0,
1564186905.570,,5.000000e+004,4.003325e+000,-5.710665e-004,9.119818e-007,0.000000e+000,0.000000e+000,2,9.650048e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,5.000000e-001,4,4,8.079052e-003,0,,0,
