1045.398       1       2  112847
1045.148      22      25  112159
1044.898       9      10  112584
1044.648       0       0  113144
1044.398       1       0  112741
1044.148      22      23  113194
1043.898       0       0  112644
1043.648       0       0  112977
1043.398       0       0  113458
1043.148       0       0  113315
1042.898      16      17  112529
1042.648       0       0  112619
1042.398      15      17  113295
1042.148       0       0  113198
1041.898       0       1  112329
1041.649       0       2  113001
1041.399       0       0  112831
1041.149       0       0  112857
1040.899       0       0  112756
1040.649      16      18  112855
1040.399      17      18  112948
1040.149       1       2  113537
1039.899       1       3  113201
1039.649       0       0  112824
1039.399      16      18  112904
1039.149       0       0  113030
1038.899       0       0  112738
1038.649       0       0  113270
1038.399       0       0  113344
1038.149      25      26  112744
1037.899       0       0  113078
1037.649       0       0  113131
1037.400       0       0  112485
1037.150       0       0  112639
1036.900       0       1  113119
1036.650       0       0  113349
1036.400       0       0  112682
1036.150       0       0  113404
1035.900       1       3  112912
1035.650      16      17  112857
1035.400       0       0  113019
1035.150       2       3  113153
1034.900       0       0  112607
1034.650       1       3  112922
1034.400      43      38  112781
1034.150       0       0  112617
1033.900       0       0  112256
1033.650       0       0  113279
1033.400       0       0  113231
1033.151       1       3  112500
1032.901       0       0  112600
1032.651       0       0  112949
1032.401      16      17  112964
1032.151       0       0  112381
1031.901       0       0  112248
1031.651       0       0  111954
1031.401       0       0  112534
1031.151       0       1  112563
1030.901       0       0  112625
1030.651       0       0  112912
1030.401      23      23  113010
1030.151       0       0  112255
1029.901       0       1  112213
1029.651       0       0  112192
1029.401       0       0  112573
1029.151       0       0  112705
1028.901       0       0  112211
1028.651       0       0  112027
1028.402      16      18  112181
1028.152       0       0  112161
1027.902       0       0  112950
1027.652       0       0  112330
1027.402       0       0  112957
1027.152       0       0  112782
1026.902       0       0  112537
1026.652       0       0  113140
1026.402       0       2  112470
1026.152       0       0  112489
1025.902       0       0  112027
1025.652       0       0  112782
1025.402       0       1  112245
1025.152       0       0  112705
1024.902       1       0  113799
1024.652       0       0  112740
1024.402       1       2  112640
1024.153       0       0  112306
1023.903       0       0  112736
1023.653       0       4  112263
1023.403       0       4  112465
1023.153       0       3  112733
1022.903       0       8  112614
1022.653       0      10  112394
1022.403       0       6  111526
1022.153       0       9  111528
1021.903       0       3  112279
1021.653       0       8  111996
1021.403       0       8  111333
1021.153       0       0  112242
1020.903       0       3  112374
1020.653       0       4  112233
1020.403       0       2  111582
1020.153       0       0  112358
1019.904       0       0  111653
1019.654       0       1  112208
1019.404      18      21  111953
1019.154       0       4  111801
1018.904       0       0  112173
1018.654       0       1  111838
1018.404       0       0  111642
1018.154       0       0  111935
1017.904       0       1  111240
1017.654       0       0  111326
1017.404       0       0  111116
1017.154       0       3  111595
1016.904       0       0  111023
1016.654       0       0  111617
1016.404       0       0  112280
1016.154       0       0  111496
1015.904      10       1  111206
1015.654       0       0  111768
1015.405       0       0  111690
1015.155       1       0  111928
1014.905       0       0  111538
1014.655       0       0  111708
1014.405       1       0  112309
1014.155       0       0  112240
1013.905       0       0  110731
1013.655      16      17  111755
1013.405       0       0  111478
1013.155       0       0  111863
1012.905      91      71  112180
1012.655       0       0  111886
1012.405       0       0  111616
1012.155       0       0  112212
1011.905       0       1  112061
1011.655      27      29  112194
1011.405       0       0  112115
1011.156       0       0  112299
1010.906       0       0  112284
1010.656       0       1  112596
1010.406       0       1  111998
1010.156       0       0  111752
1009.906       0       0  112127
1009.656       0       0  112173
1009.406       0       0  111555
1009.156       0       0  111256
1008.906       2       1  111597
1008.656       0       0  112191
1008.406       0       0  111180
1008.156       0       0  111283
1007.906      16      18  111363
1007.656       0       0  111538
1007.406       0       2  111300
1007.156       0       0  110699
1006.906       0       0  111070
1006.657       0       0  111296
1006.407       0       0  111191
1006.157     106      88  112062
1005.907       1       0  111446
1005.657       0       0  111687
1005.407       0       0  111427
1005.157       1       0  111749
1004.907       0       0  111118
1004.657       0       0  111329
1004.407       0       0  111321
1004.157       0       0  111319
1003.907       0       0  111381
1003.657       0       0  111623
1003.407       0       0  110467
1003.157       0       0  111397
1002.907       0       0  110932
1002.657       0       2  111272
1002.408       0       0  110698
1002.158       0       0  111410
1001.908       0       0  110947
1001.658       0       0  110653
1001.408       0       0  111666
1001.158      15      17  110358
1000.908       0       0  111267
1000.658       0       0  111437
1000.408       0       0  111415
1000.158       0       0  110541
999.908       1       3  110900
999.658       0       0  111064
999.408       0       0  110518
999.158       0       0  110823
998.908       0       0  111540
998.658       0       0  110746
998.408       2       4  111227
998.159       0       0  110795
997.909       0       0  110774
997.659       0       0  110890
997.409       0       0  110638
997.159       0       0  111047
996.909       0       0  111171
996.659       0       0  110592
996.409       0       0  110938
996.159       0       0  111065
995.909      16      17  111100
995.659       1       0  110824
995.409       0       0  110255
995.159       0       0  110965
994.909       0       0  111251
994.659       0       0  110641
994.409       0       0  110546
994.159       0       0  110403
993.909       0       0  110542
993.659       0       0  110428
993.410       0       0  110634
993.160       0       0  110472
992.910       0       0  111010
992.660       1       2  110599
992.410       0       0  111086
992.160       0       0  110406
991.910       0       0  111195
991.660       0       0  110512
991.410    1038     917  112135
991.160       0       0  110286
990.910       0       0  110515
990.660       0       0  110381
990.410       0       0  110013
990.160       1       2  110560
989.910       1       0  110733
989.660       0       0  110800
989.410       0       0  110494
989.161       0       0  110507
988.911       0       0  110738
988.661       0       0  110038
988.411       0       1  110099
988.161       0       0  109991
987.911       0       0  110267
987.661       0       0  109755
987.411       0       0  110404
987.161       0       0  109955
986.911       0       0  110364
986.661       0       0  110498
986.411       0       0  110331
986.161       0       0  110132
985.911       0       0  110040
985.661       0       0  110465
985.411       0       0  110095
985.161       0       0  110039
984.911       0       0  109715
984.662       0       0  109785
984.412       0       0  109867
984.162       0       0  109974
983.912       0       0  109536
983.662       0       0  109277
983.412       0       0  109500
983.162       0       0  109729
982.912       0       0  109960
982.662       0       0  110281
982.412       0       0  109712
982.162       0       0  109691
981.912       0       0  110129
981.662       0       0  109361
981.412       0       0  109402
981.162       1       2  109643
980.912       1       3  109114
980.662       0       0  109787
980.413       0       0  109917
980.163       0       0  110055
979.913       0       0  109442
979.663       0       0  110107
979.413       0       0  110225
979.163       0       0  109781
978.913       0       0  110126
978.663       0       1  109306
978.413       1       0  109312
978.163       0       1  109233
977.913       0       2  110113
977.663       0       0  109861
977.413       0       0  109677
977.163       0       0  109321
976.913       0       0  109543
976.663       0       0  109256
976.413       0       0  109797
976.164       0       0  110298
975.914       0       1  109873
975.664       0       1  109654
975.414       0       0  110119
975.164       0       0  109809
974.914       0       0  109955
974.664       0       0  109706
974.414       0       0  110332
974.164       0       0  109726
973.914       0       0  110213
973.664       0       0  110352
973.414       0       0  110172
973.164       0       0  109653
972.914       0       0  109825
972.664       0       0  110332
972.414       0       1  110027
972.164       0       2  110137
971.914       0       0  109942
971.665       0       0  109981
971.415       1       3  110627
971.165       0       0  110185
970.915       0       0  109960
970.665       0       1  110856
970.415       0       0  109843
970.165     510     445  110669
969.915       0       0  110138
969.665       0       0  109615
969.415       0       0  110262
969.165       0       0  109722
968.915       0       0  109750
968.665       0       0  110154
968.415       0       0  109391
968.165       0       0  109651
967.915       0       0  109736
967.665       0       0  109208
967.416       0       0  109410
967.166       1       2  108888
966.916       0       0  109654
966.666       0       0  109797
966.416       0       0  108687
966.166       0       0  108816
965.916       0       0  108652
965.666       0       0  108890
965.416       0       0  108904
965.166       1       0  108813
964.916       0       0  109021
964.666       3       3  108209
964.416       0       0  108335
964.166       0       0  109231
963.916       0       0  108688
963.666       0       0  108477
963.416       7       4  109670
963.167       0       0  109093
962.917       0       1  109171
962.667       0       0  109588
962.417       0       2  109266
962.167       0       0  109461
961.917       0       0  109679
961.667       0       0  109275
961.417       0       0  109956
961.167       0       1  109626
960.917       0       0  110026
960.667       0       0  110271
960.417       0       2  109748
960.167       0       0  109773
959.917       0       1  109836
959.667       0       1  110675
959.417       0       0  111088
959.167       0       0  111848
958.917       0       0  112439
958.668       0       0  112699
958.418       0       0  112936
958.168       0       0  114273
957.918       0       0  114546
957.668       0       0  115273
957.418       0       2  115517
957.168       0       0  115853
956.918       0       0  116113
956.668       0       0  115538
956.418       0       0  114891
956.168       0       1  113864
955.918       0       0  113681
955.668       0       0  113123
955.418       0       0  112644
955.168       0       0  111975
954.918       0       0  111732
954.668       0       0  111796
954.419       0       0  110507
954.169       0       0  110395
953.919       0       0  110529
953.669       0       2  110454
953.419       0       0  111048
953.169       0       0  111243
952.919       0       0  110402
952.669       0       0  110415
952.419       0       0  111073
952.169       0       0  110927
951.919       0       0  109497
951.669       4       4  110461
951.419       0       0  110373
951.169       0       0  110136
950.919       0       0  110938
950.669       0       0  110333
950.419       0       2  110644
950.169       0       0  110379
949.919       0       0  110345
949.670       0       0  109824
949.420       1       0  110191
949.170       0       0  110558
948.920       0       0  110229
948.670     543     498  110517
948.420       0       0  109859
948.170       0       1  109869
947.920       1       3  109590
947.670       0       0  109669
947.420       0       0  109883
947.170       0       1  108536
946.920       0       0  109529
946.670       0       0  108597
946.420       0       0  108490
946.170       0       0  108771
945.920       0       0  108235
945.670       0       1  108214
945.421       0       0  108498
945.171       0       0  108340
944.921       0       0  108036
944.671       0       0  107706
944.421       0       3  107328
944.171       0       0  107572
943.921       0       0  107180
943.671       0       0  107231
943.421       0       0  107680
943.171       0       0  107357
942.921       0       0  107610
942.671       0       0  107892
942.421       0       0  107158
942.171       0       0  108029
941.921      66      56  108164
941.671       0       0  107485
941.421       0       0  107880
941.172       1       0  108103
940.922       0       0  107763
940.672       0       0  107616
940.422       0       0  108441
940.172       0       0  109306
939.922       0       0  110059
939.672       0       0  109960
939.422       0       1  110574
939.172       0       0  112097
938.922       1       0  112794
938.672       0       0  114475
938.422       0       0  116338
938.172       0       0  117607
937.922       0       0  118353
937.672       0       0  120193
937.422       0       2  120675
937.172       0       0  121365
936.922       0       0  120732
936.673       0       0  119037
936.423       0       0  117319
936.173       0       0  114847
935.923       0       1  112608
935.673       0       0  110494
935.423       0       1  109236
935.173       0       0  107395
934.923       0       0  107542
934.673       1       0  106378
934.423       0       0  106271
934.173       0       0  105787
933.923       0       0  105559
933.673       1       0  105972
933.423       0       0  105693
933.173       0       0  106484
932.923       0       0  105420
932.673       0       0  105183
932.424       0       0  105432
932.174       0       0  105559
931.924       0       0  105215
931.674       0       0  105860
931.424       0       0  104953
931.174       0       0  105934
930.924       0       0  105180
930.674       1       0  105036
930.424       0       0  105719
930.174       0       0  105737
929.924       0       0  105158
929.674       1       3  105196
929.424       0       0  105238
929.174       0       0  105217
928.924       0       0  106417
928.674       0       0  105777
928.424       0       0  106124
928.174       0       0  105837
927.925       0       0  106038
927.675       0       0  105066
927.425       0       1  105463
927.175       0       0  104950
926.925     339     299  105358
926.675       0       0  104869
926.425       0       0  104634
926.175       0       0  104583
925.925       0       1  104099
925.675       0       0  104899
925.425       0       0  104659
925.175       0       2  104949
924.925       0       0  104374
924.675       0       0  104340
924.425       0       0  105002
924.175       0       0  103995
923.925       0       0  104241
923.676       0       0  104948
923.426       2       2  104715
923.176       0       0  104480
922.926       0       0  105518
922.676       0       0  105093
922.426       0       0  105433
922.176       0       0  105239
921.926       0       0  105936
921.676       0       0  105488
921.426       0       0  105418
921.176       0       0  104954
920.926       0       0  105318
920.676       0       0  104763
920.426       0       0  104380
920.176       0       0  104670
919.926       0       0  104007
919.676       0       0  103615
919.427       0       0  104110
919.177       0       1  104469
918.927       0       0  103374
918.677       0       0  103079
918.427       0       2  103030
918.177       0       0  102547
917.927       0       0  103168
917.677       0       0  102839
917.427       0       0  102364
917.177       0       0  102428
916.927       0       0  101973
916.677       0       0  102483
916.427       0       2  102220
916.177       0       0  103012
915.927       0       0  102326
915.677       0       0  102100
915.427       0       0  102468
915.177       0       0  102108
914.928       0       0  102028
914.678       0       0  102781
914.428       0       1  102027
914.178       0       0  102044
913.928       0       0  102340
913.678       0       0  101917
913.428       0       0  101416
913.178       0       0  101991
912.928       0       2  102050
912.678       0       0  101693
912.428       0       0  102712
912.178       0       0  101946
911.928       0       0  102604
911.678       0       0  101712
911.428       0       2  101873
911.178       0       0  102323
910.928       1       2  102003
910.679       0       0  100944
910.429       0       0  101164
910.179       0       0  101238
909.929       0       0  101295
909.679       2       0  101154
909.429       0       0  101298
909.179       0       0  101527
908.929       0       0  101159
908.679       0       0  101216
908.429       0       0  101098
908.179       0       0  101300
907.929       0       2  101502
907.679       0       0  101622
907.429       0       0  102088
907.179       0       0  101027
906.929       0       0  101628
906.679       0       0  101607
906.430       0       0  101593
906.180       0       0  101760
905.930       0       3  101040
905.680       0       0  101228
905.430       0       0  101375
905.180      71      50  101457
904.930       1       0  101209
904.680       0       0  101058
904.430       0       0  101672
904.180       0       0  101458
903.930       0       0  101718
903.680       0       7  102148
903.430       0       2  101766
903.180       0       2  101833
902.930       0       1  101859
902.680       0       1  101420
902.430       1       0  101628
902.180       0       0  101709
901.930       0       2  101442
901.681       2       4  102023
901.431       0       0  102106
901.181       0       6  101492
900.931       0       3  101979
900.681       0       0  102114
900.431       0       1  101841
900.181       0       2  101615
899.931       0       5  102555
899.681       0       2  102541
899.431       0      24  102036
899.181       1       2  102222
898.931       0      15  102302
898.681       7      21  102392
898.431       0      15  102762
898.181       0       1  102152
897.931       0       5  102130
897.681       0       1  102622
897.432       0       1  102569
897.182       0       8  103236
896.932       0       3  102710
896.682       0       1  102862
896.432       1       0  103009
896.182       0       1  102872
895.932       0       0  103147
895.682       0       1  102676
895.432       0       0  102331
895.182       0       1  103034
894.932       0       1  103444
894.682       0       3  103221
894.432       0       2  102808
894.182       0       8  102483
893.932       0       0  103451
893.682       0       3  103109
893.432       0       1  102765
893.182       0       0  102395
892.933       0       0  103201
892.683       0       0  103376
892.433       0       1  104052
892.183       0       2  104133
891.933       0       1  104325
891.683       0       2  103679
891.433       0       0  104537
891.183       0       3  104635
890.933       0       2  104601
890.683       0       0  104704
890.433       0       1  104140
890.183       0       3  104804
889.933       0       1  104925
889.683       0       0  104673
889.433       0       1  104703
889.183       0       1  105162
888.933       0       0  104800
888.684       0       2  104213
888.434       0       1  104930
888.184       0       1  104955
887.934       0       0  104881
887.684       0       2  104747
887.434       0       0  104240
887.184       1       0  105156
886.934       0       0  105072
886.684       0       0  104522
886.434       0       0  104258
886.184       0       1  104640
885.934       0       0  105048
885.684       0       2  104336
885.434       0       2  105277
885.184       0       0  104718
884.934       0       0  104828
884.684       0       0  105146
884.435       0       0  104715
884.185      71      62  104929
883.935       0       0  104697
883.685       0       0  104736
883.435       0       0  104356
883.185       0       0  104742
882.935       0       4  104348
882.685       0       1  103672
882.435       0       1  104336
882.185       0       0  104258
881.935       0       0  103733
881.685       0       3  103934
881.435       0       0  104709
881.185       0       0  104109
880.935       0       0  104032
880.685       1       0  104231
880.435       0       0  104327
880.185       0       0  104615
879.936       0       1  104329
879.686       0       2  104183
879.436       0       0  104245
879.186       0       0  103933
878.936       0       0  104014
878.686       0       0  103276
878.436       0       0  104021
878.186       0       0  103639
877.936       0       0  104086
877.686       0       0  103685
877.436       0       3  104314
877.186      35      24  104434
876.936       0       2  103732
876.686       0       0  103517
876.436       0       0  103805
876.186       0       0  103646
875.936       0       0  103972
875.687       0       0  103816
875.437       0       0  103383
875.187       1       1  103722
874.937       0       0  103661
874.687       0       2  103557
874.437       4       5  103445
874.187       0       1  103034
873.937       0       0  102846
873.687       0       1  103308
873.437       0       1  103304
873.187       0       1  103671
872.937       1       2  103550
872.687       0       0  103249
872.437       0       1  102887
872.187       0       0  103272
871.937       0       0  103526
871.687       0       0  103482
871.438       0       0  103173
871.188       0       0  103411
870.938       0       0  103521
870.688       0       2  103479
870.438       0       0  103095
870.188       0       1  104424
869.938       0       0  102597
869.688       0       0  102949
869.438       0       0  103346
869.188       0       0  103464
868.938       0       0  103628
868.688       0       0  104155
868.438       0       0  103256
868.188       0       0  102756
867.938       0       0  103399
867.688       0       0  103297
867.438       0       0  103428
867.188       0       1  103381
866.939       0       2  104631
866.689       0       1  104045
866.439       0       1  103422
866.189       0       0  104786
865.939       0       1  105006
865.689       0       0  104676
865.439       0       0  104692
865.189       0       0  104790
864.939       0       2  104617
864.689       0       0  104242
864.439       0       0  103800
864.189       0       0  103839
863.939       0       0  103300
863.689       0       0  102603
863.439       0       0  102126
863.189       0       0  101043
862.939       0       0  100308
862.690       0       0  100839
862.440       0       0   99327
862.190       0       0   98431
861.940     574     522   99360
861.690       0       2   97934
861.440       0       0   96718
861.190       0       0   96919
860.940       0       1   96745
860.690       0       0   96377
860.440       1       7   96720
860.190       0       2   96746
859.940       0       0   95958
859.690       0       0   95578
859.440       0       2   95534
859.190       0       0   95688
858.940       0       0   95665
858.690       0       0   96087
858.440       0       0   95497
858.191       0       0   95695
857.941       0       0   95918
857.691       0       2   96142
857.441       0       0   97020
857.191       0       0   96720
856.941       0       2   97555
856.691       0       1   98047
856.441       0       0   98101
856.191       0       1   98729
855.941       0       0   99206
855.691       1       0   99251
855.441       0       1   99406
855.191       0       2   99181
854.941       0       4   99251
854.691       0       0   98431
854.441       0       2   98156
854.191       0       1   97382
853.941       0       1   96368
853.692       0       0   95574
853.442       0       0   95464
853.192       0       0   94495
852.942       0       0   93066
852.692       0       0   93137
852.442       0       0   92907
852.192       0       0   92228
851.942       0       0   91750
851.692       0       1   90966
851.442       0       1   90566
851.192       0       2   90133
850.942       0       0   89662
850.692       0       2   89775
850.442       0       0   89493
850.192       0       0   88824
849.942       0       0   88959
849.692       0       0   88640
849.443       0       0   88844
849.193       0       0   87587
848.943       0       0   87907
848.693       0       0   88251
848.443       0       6   87811
848.193       1       0   87672
847.943       0       0   87866
847.693       0       0   87981
847.443       0       1   87561
847.193       0       0   89940
846.943       0       0   89607
846.693       0       2   89854
846.443       0       0   89607
846.193       0       0   89342
845.943       0       0   89066
845.693       0       2   89066
845.443       0       0   89189
845.193       0       2   88855
844.944       0       0   89254
844.694       1       0   89043
844.444       0       0   88463
844.194       0       0   88340
843.944       0       0   88103
843.694       0       0   88391
843.444       0       0   88065
843.194       0       0   87946
842.944       1       2   87426
842.694       1       0   87788
842.444       1       0   87806
842.194       1       0   88181
841.944       1       0   87876
841.694       1       1   87564
841.444       1       0   87602
841.194       1       1   87768
840.944       1       0   88117
840.695       1       0   87797
840.445       1       0   87933
840.195     854     762   88541
839.945       0       0   87303
839.695       0       1   87615
839.445       0       1   88011
839.195       0       0   87946
838.945       0       1   87658
838.695       0       0   87937
838.445       0       0   88196
838.195       0       0   88564
837.945       0       0   88533
837.695       0       1   88311
837.445       0       0   88690
837.195       0       0   88571
836.945       0       0   88576
836.695       0       0   88562
836.445       0       0   89357
836.196       0       0   88666
835.946       0       0   88603
835.696       0       0   89055
835.446       0       0   89111
835.196       0       0   89171
834.946       0       0   89729
834.696       0       0   89581
834.446       0       0   89593
834.196       0       0   89956
833.946       0       0   89548
833.696       0       2   89528
833.446      21      18   89550
833.196       0       0   89552
832.946       1       1   89637
832.696       0       1   89924
832.446       0       0   89420
832.196       0       0   89694
831.947       0       0   89359
831.697       0       0   89769
831.447       0       0   89815
831.197       0       0   90280
830.947       0       0   90459
830.697       0       2   90172
830.447       0       0   90376
830.197       0       0   89620
829.947       0       0   89968
829.697       0       0   90606
829.447       0       0   91030
829.197       1       0   90793
828.947       0       0   91118
828.697       0       0   91191
828.447       0       0   91143
828.197       0       0   91327
827.947       0       2   91797
827.698       0       1   90931
827.448       0       0   91353
827.198       0       1   91872
826.948       0       0   91114
826.698       0       1   91573
826.448       1       0   91799
826.198       0       1   91810
825.948       0       0   91803
825.698       0       0   92779
825.448       0       0   92049
825.198       0       1   92432
824.948       0       0   92635
824.698       0       0   92577
824.448       0       0   92770
824.198       0       0   92340
823.948       0       1   92554
823.698       0       0   93721
823.448       1       0   93640
823.199       1       0   93421
822.949       0       0   93680
822.699       0       0   93528
822.449       1       2   94308
822.199       1       0   93742
821.949       0       0   94227
821.699     752     650   95193
821.449       0       1   94528
821.199       0       0   94920
820.949       0       0   95268
820.699       0       0   95009
820.449       0       1   95572
820.199       0       0   95545
819.949       0       0   95273
819.699       1       4   96124
819.449       1       0   96314
819.199       0       2   96671
818.950       0       0   96504
818.700       0       0   97612
818.450     180     112   97912
818.200       0       0   97891
817.950       0       0   98678
817.700       1       2   98234
817.450       0       0   98369
817.200       0       0   98293
816.950       0       0   99477
816.700       0       0   99732
816.450       0       0   99685
816.200       0       0  100304
815.950       0       3   99871
815.700       0       1  100238
815.450     160     142  100637
815.200       0       0  100345
814.950       0       0  100179
814.701       0       0  100324
814.451       0       0  100240
814.201       0       0  100147
813.951       0       0   99926
813.701       0       0   98998
813.451       0       0   99497
813.201       1       1   99621
812.951       0       0   99082
812.701       0       0   98751
812.451       0       0   98372
812.201       0       0   99451
811.951       0       0   99030
811.701       0       0   98953
811.451       0       0   98786
811.201       0       0   99310
810.951       0       0   99309
810.701       0       0   99053
810.451       0       2   99329
810.202       0       0   99672
809.952       0       0   99836
809.702       0       0   99254
809.452       0       0   99640
809.202       0       0  100375
808.952       0       0  100562
808.702       0       0  100394
808.452       0       0  100620
808.202       0       0  101320
807.952       0       0  101948
807.702       0       0  102139
807.452       0       0  102130
807.202       0       0  102607
806.952       0       0  101856
806.702       0       0  102596
806.452       0       2  102289
806.202       0       0  102912
805.952       0       0  103250
805.703       0       0  102969
805.453       0       2  103157
805.203       0       0  104357
804.953       0       0  104284
804.703       0       0  105338
804.453       0       0  106733
804.203       0       0  108907
803.953       0       0  110120
803.703       0       0  112369
803.453       0       2  115186
803.203       0       0  117115
802.953       0       1  119815
802.703       0       0  120862
802.453       0       0  122892
802.203       0       0  124119
801.953       0       0  123852
801.703       0       0  123250
801.453       0       0  122501
801.204       0       0  121970
800.954       0       0  121122
800.704       0       2  120649
800.454       0       0  119765
800.204       0       0  119074
799.954       0       0  118648
799.704       0       0  118751
799.454       0       0  116263
799.204       0       0  115372
798.954       0       1  113504
798.704       0       0  110949
798.454       0       0  108773
798.204       1       0  106425
797.954       0       0  101883
797.704       0       0   99261
797.454       0       2   96418
797.204       0       0   96132
796.955       0       0   93948
796.705       0       0   93043
796.455       1       0   91913
796.205       0       0   91543
795.955       0       0   91370
795.705       0       0   91440
795.455       0       2   92592
