1.580000000000000016e-01,1.980582000000000000e+07
2.158999999999999808e+00,2.011970800000000000e+07
4.160999999999999588e+00,2.020492400000000000e+07
6.160999999999999588e+00,1.974326000000000000e+07
8.163000000000000256e+00,1.993511600000000000e+07
1.016399999999999970e+01,1.981417200000000000e+07
1.216600000000000037e+01,1.977503600000000000e+07
1.416699999999999982e+01,1.954233200000000000e+07
1.616799999999999926e+01,1.985828400000000000e+07
1.816900000000000048e+01,1.954234800000000000e+07
2.017099999999999937e+01,1.943055600000000000e+07
2.217200000000000060e+01,1.989177200000000000e+07
2.417399999999999949e+01,2.001983600000000000e+07
2.617500000000000071e+01,1.952463600000000000e+07
2.817699999999999960e+01,1.992186800000000000e+07
3.017800000000000082e+01,1.951894000000000000e+07
3.217900000000000205e+01,1.962946800000000000e+07
3.417999999999999972e+01,2.006950000000000000e+07
3.618200000000000216e+01,1.922502000000000000e+07
3.818299999999999983e+01,1.997535600000000000e+07
4.018500000000000227e+01,1.946842800000000000e+07
4.218599999999999994e+01,1.926262000000000000e+07
4.418699999999999761e+01,2.000282800000000000e+07
4.618900000000000006e+01,1.936513200000000000e+07
4.818999999999999773e+01,1.936602800000000000e+07
5.019200000000000017e+01,1.994479600000000000e+07
5.219299999999999784e+01,1.966876400000000000e+07
5.419400000000000261e+01,1.978871600000000000e+07
5.619599999999999795e+01,1.953967600000000000e+07
5.819700000000000273e+01,1.916964400000000000e+07
6.019899999999999807e+01,1.942414000000000000e+07
6.220100000000000051e+01,1.959204400000000000e+07
6.420199999999999818e+01,1.946492400000000000e+07
6.620399999999999352e+01,1.971633200000000000e+07
6.820600000000000307e+01,1.976681200000000000e+07
7.020699999999999363e+01,1.907890800000000000e+07
7.220799999999999841e+01,1.923545200000000000e+07
7.420999999999999375e+01,1.940620400000000000e+07
7.621099999999999852e+01,1.902100400000000000e+07
7.821099999999999852e+01,1.966708400000000000e+07
8.021299999999999386e+01,1.947074800000000000e+07
8.221399999999999864e+01,1.905956400000000000e+07
8.421500000000000341e+01,1.964422000000000000e+07
8.621599999999999397e+01,1.973617200000000000e+07
8.821699999999999875e+01,1.895332400000000000e+07
9.021800000000000352e+01,1.938268400000000000e+07
9.221999999999999886e+01,1.963385200000000000e+07
9.422100000000000364e+01,1.905633200000000000e+07
9.622400000000000375e+01,1.963321200000000000e+07
9.822599999999999909e+01,1.950526000000000000e+07
1.002270000000000039e+02,1.903601200000000000e+07
1.022279999999999944e+02,1.932383600000000000e+07
1.042300000000000040e+02,1.925134000000000000e+07
1.062309999999999945e+02,1.919756400000000000e+07
1.082319999999999993e+02,1.972450800000000000e+07
1.102330000000000041e+02,1.965258800000000000e+07
1.122349999999999994e+02,1.919358000000000000e+07
1.158059999999999974e+02,1.945378800000000000e+07
1.178080000000000069e+02,1.892882800000000000e+07
1.198089999999999975e+02,1.943638000000000000e+07
1.218100000000000023e+02,1.980897200000000000e+07
1.238110000000000070e+02,1.914297200000000000e+07
1.258119999999999976e+02,1.955758000000000000e+07
1.278130000000000024e+02,1.922649200000000000e+07
1.298160000000000025e+02,1.939193200000000000e+07
1.318180000000000121e+02,1.932185200000000000e+07
