1.580000000000000016e-01,2.335850400000000000e+07
2.158999999999999808e+00,2.325328800000000000e+07
4.160999999999999588e+00,2.342231200000000000e+07
6.160999999999999588e+00,2.317271200000000000e+07
8.163000000000000256e+00,2.293080800000000000e+07
1.016399999999999970e+01,2.298588000000000000e+07
1.216600000000000037e+01,2.307138400000000000e+07
1.416699999999999982e+01,2.246850400000000000e+07
1.616799999999999926e+01,2.301618400000000000e+07
1.816900000000000048e+01,2.281287200000000000e+07
2.017099999999999937e+01,2.234861600000000000e+07
2.217200000000000060e+01,2.306631200000000000e+07
2.417399999999999949e+01,2.329850400000000000e+07
2.617500000000000071e+01,2.240548000000000000e+07
2.817699999999999960e+01,2.333498400000000000e+07
3.017800000000000082e+01,2.248888800000000000e+07
3.217900000000000205e+01,2.271618400000000000e+07
3.417999999999999972e+01,2.337709600000000000e+07
3.618200000000000216e+01,2.219148000000000000e+07
3.818299999999999983e+01,2.302580000000000000e+07
4.018500000000000227e+01,2.262572000000000000e+07
4.218599999999999994e+01,2.216212000000000000e+07
4.418699999999999761e+01,2.322663200000000000e+07
4.618900000000000006e+01,2.238565600000000000e+07
4.818999999999999773e+01,2.235336800000000000e+07
5.019200000000000017e+01,2.324538400000000000e+07
5.219299999999999784e+01,2.261840800000000000e+07
5.419400000000000261e+01,2.282322400000000000e+07
5.619599999999999795e+01,2.277893600000000000e+07
5.819700000000000273e+01,2.210304800000000000e+07
6.019899999999999807e+01,2.245453600000000000e+07
6.220100000000000051e+01,2.279170400000000000e+07
6.420199999999999818e+01,2.239823200000000000e+07
6.620399999999999352e+01,2.276034400000000000e+07
6.820600000000000307e+01,2.293908000000000000e+07
7.020699999999999363e+01,2.205898400000000000e+07
7.220799999999999841e+01,2.230516000000000000e+07
7.420999999999999375e+01,2.264013600000000000e+07
7.621099999999999852e+01,2.202162400000000000e+07
7.821099999999999852e+01,2.268240800000000000e+07
8.021299999999999386e+01,2.270255200000000000e+07
8.221399999999999864e+01,2.205236000000000000e+07
8.421500000000000341e+01,2.266882400000000000e+07
8.621599999999999397e+01,2.288045600000000000e+07
8.821699999999999875e+01,2.189252000000000000e+07
9.021800000000000352e+01,2.240341600000000000e+07
9.221999999999999886e+01,2.284725600000000000e+07
9.422100000000000364e+01,2.198424800000000000e+07
9.622400000000000375e+01,2.270690400000000000e+07
9.822599999999999909e+01,2.269221600000000000e+07
1.002270000000000039e+02,2.196420000000000000e+07
1.022279999999999944e+02,2.243242400000000000e+07
1.042300000000000040e+02,2.237460000000000000e+07
1.062309999999999945e+02,2.210472800000000000e+07
1.082319999999999993e+02,2.278172000000000000e+07
1.102330000000000041e+02,2.274983200000000000e+07
1.122349999999999994e+02,2.212300000000000000e+07
1.158059999999999974e+02,2.257389600000000000e+07
1.178080000000000069e+02,2.182741600000000000e+07
1.198089999999999975e+02,2.256895200000000000e+07
1.218100000000000023e+02,2.296879200000000000e+07
1.238110000000000070e+02,2.202447200000000000e+07
1.258119999999999976e+02,2.280850400000000000e+07
1.278130000000000024e+02,2.227831200000000000e+07
1.298160000000000025e+02,2.237088800000000000e+07
1.318180000000000121e+02,2.253178400000000000e+07
1.338189999999999884e+02,2.218578400000000000e+07
1.358199999999999932e+02,2.267608800000000000e+07
1.378209999999999980e+02,2.277101600000000000e+07
1.398230000000000075e+02,2.208130400000000000e+07
1.418240000000000123e+02,2.292205600000000000e+07
1.438240000000000123e+02,2.241048800000000000e+07
1.458259999999999934e+02,2.249898400000000000e+07
1.478269999999999982e+02,2.262232800000000000e+07
1.498290000000000077e+02,2.204815200000000000e+07
1.518300000000000125e+02,2.250556000000000000e+07
1.538309999999999889e+02,2.271903200000000000e+07
1.558329999999999984e+02,2.187877600000000000e+07
1.578340000000000032e+02,2.281741600000000000e+07
1.598360000000000127e+02,2.194696800000000000e+07
1.618369999999999891e+02,2.189340000000000000e+07
1.638379999999999939e+02,2.246184800000000000e+07
1.658379999999999939e+02,2.225042400000000000e+07
1.678389999999999986e+02,2.196837600000000000e+07
1.698400000000000034e+02,2.266295200000000000e+07
1.718410000000000082e+02,2.224303200000000000e+07
1.738429999999999893e+02,2.201944800000000000e+07
1.758439999999999941e+02,2.230640800000000000e+07
1.778470000000000084e+02,2.174556000000000000e+07
1.798480000000000132e+02,2.222533600000000000e+07
1.818489999999999895e+02,2.257207200000000000e+07
1.838499999999999943e+02,2.159973600000000000e+07
1.858520000000000039e+02,2.224981600000000000e+07
1.878520000000000039e+02,2.222565600000000000e+07
1.898530000000000086e+02,2.200468000000000000e+07
1.918540000000000134e+02,2.247196000000000000e+07
1.938559999999999945e+02,2.188786400000000000e+07
1.958569999999999993e+02,2.181522400000000000e+07
1.978580000000000041e+02,2.257946400000000000e+07
1.998590000000000089e+02,2.195136800000000000e+07
