# Profile Compression settings. Method: Running Average, using 1 datapoints
# Profile Smoothing is Disabled
#	H+	C+	O+	P+	Mn+	Ni+	Cu+	Ga+	As+	Ru+	^113In+	In+	Sb+	Ga^71Ga+	
#	1,0071	11,9993	15,9939	30,9723	54,9405	57,9379	62,9296	68,9283	74,9202	101,9034	112,9066	114,8975	120,9024	139,8499	
#Data Point #	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	
20	0	0	142,154	0	3718,53	171,225	197,297	3434,44	0	58127,2	550,355	11024,3	13,0069	5,00143	
21	0	1,00001	147,165	0	3949,72	209,334	197,3	3516,74	0	54657,9	543,337	10837,4	16,0071	4,00093	
22	0	0	118,106	0	4373,92	314,755	215,353	3277,71	0	49977,7	556,448	10620,9	12,0054	1,00019	
23	0	0	119,108	0	4742,53	416,326	240,441	3067,74	0	44314	611,96	11174,6	22,0111	6,00131	
24	1,00001	0	111,094	0	5514,91	571,484	260,521	2871,02	0	37730,9	607,033	12220,4	14,0066	3,00071	
25	2,00003	0	107,087	0	6328,2	691,637	254,493	2689,48	0	31565,4	678,01	13411,6	23,0147	4,00092	
26	0	1,00004	86,0578	0	8312,13	946,807	270,558	2650,94	0	25998,1	653,095	14047	19,0086	4,00116	
27	2,00003	0	102,081	0	12078	1355,95	315,759	2563,49	2,00003	22545,5	688,873	14412,1	35,019	13,0063	
28	0	0	133,135	0	19180,7	1847,84	411,288	2609,38	0	20531,2	778,941	15924,4	36,0297	8,00232	
29	2,00003	1,00001	178,245	0	29645,6	2563,61	584,6	2968,26	0	19810,6	941,073	18235,1	56,0544	21,005	
30	4,00012	0	206,328	0	41735,2	3226,17	680,521	3147,58	0	19565,6	1060,12	20909,3	74,1041	14,0034	
31	6,00027	0	278,591	0	53984,8	3908,56	712,863	3317,78	0	19000,8	1102,65	22942,2	100,148	29,0113	
32	3,00007	0	334,854	0	64237	4514,23	813,022	3575,8	0	18606,6	1286,74	25092,6	104,149	31,0099	
33	7,00037	0	334,859	0	74477,7	5204,94	858,613	3982,85	0	17724,7	1290,13	26424,7	158,292	30,0096	
34	4,00012	0	416,332	0	83800,5	5692,01	908,307	3989,07	1,00002	16637	1438,81	27544,6	136,222	36,0115	
35	5,00019	0	409,275	0	90937,8	6290,97	821,148	4064,54	0	14670	1453,33	29074,7	179,337	33,0117	
36	2,00003	0	461,629	0	96850,2	6635,54	805,948	4137,25	0	13096,2	1538,84	30234,4	181,342	32,0093	
37	3,00007	0	518,042	0	102208	7028,03	794,812	4135,93	0	11786,9	1601,12	31230,7	184,377	42,0148	
38	2,00003	0	491,841	0	106293	7529,16	799,91	4276,68	0	10374,4	1652,47	32002,4	181,331	46,0203	
39	2,00003	0	483,781	0	108905	7914,69	745,232	4374,03	1,00001	9162,59	1781,34	32993	180,344	49,0191	
40	3,00007	0	535,187	0	112430	8587,17	778,655	4397,49	0	8393,33	1743,94	34728,5	195,407	44,0161	
41	6,00027	0	550,304	0	114906	9033,19	797,885	4368,41	0	7544,81	1784,96	36481,1	189,369	44,0175	
42	1,00001	0	500,909	0	117649	9325,65	794,837	4585,98	2,00006	7124,98	1959,7	37748,3	189,392	40,014	
43	3,00007	1,00001	524,09	0	118336	10076,8	833,313	4565,46	1,00004	6301,77	2032,81	39542	224,463	61,0303	
44	4,00012	0	532,155	0	119655	10424,4	852,547	4631,19	1,00002	6030,94	2092,79	40985,6	195,371	35,0099	
45	9,00062	1,00001	570,476	0	122000	10909,7	866,706	4595,49	1,00001	5426,28	2289,19	43119,3	193,421	34,0093	
46	1,00001	0	534,171	0	124059	11335,8	888,03	4538,88	0	4997,37	2299,16	45468,1	202,42	26,006	
47	3,00007	0	557,398	0	124102	11717	856,613	4683,73	1,00002	4718,11	2429,25	47521,3	206,456	43,0148	
48	7,00037	0	601,754	0	124852	12245,3	942,777	4730,93	0	4236,46	2591,06	49581,4	223,517	48,0205	
49	6,00027	0	606,801	0	125842	12688,3	938,705	4592,34	1,00005	4064,98	2726,48	51815,7	188,374	44,0168	
50	5,00019	0	637,087	0	125498	12929,1	899,14	4796,52	0	3831,05	2815,45	54484	201,414	39,0134	
51	4,00012	0	609,828	0	126209	13270,1	935,647	4680,21	2,00003	3585,53	2908,76	57071,1	184,377	44,0154	
52	4,00018	0	617,913	0	125886	13678,7	976,295	4728,71	1,00005	3437,69	3059,28	59391	228,523	56,0264	
53	5,00019	0	587,645	0	127113	14059,3	957,026	4695,62	0	3281,12	3184,39	61786,2	186,407	42,0154	
54	3,00007	0	628,009	0	126745	14278,5	1003,72	4696,8	1,00001	3022,79	3410,88	64328,6	228,588	50,0221	
55	6,00027	0	576,529	0	127813	14638,4	994,571	4661,03	0	2876,87	3490,93	67110,2	206,444	42,0135	
56	6,00027	0	610,838	0	127955	14757,1	1002,68	4763,49	1,00002	2742,85	3491,23	69093,4	208,468	47,0176	
57	5,00019	0	604,819	0	127540	15068,5	971,175	4612,73	1,00005	2574,17	3750,27	71140,8	158,263	39,0128	
58	12,0011	0	606,801	0	129339	15216,9	1017,86	4735,31	1,00004	2467,23	3754,53	72964,8	189,418	42,0141	
59	3,00007	0	644,165	0	128074	15046,8	1080,86	4754,66	1,00007	2407,99	3963,51	74418	188,431	38,0116	
60	1,00001	0	570,493	0	128425	15626	1024,97	4891,37	2,00009	2194,5	3930,6	76108,7	203,464	43,0141	
61	4,00012	0	636,106	0	129066	15607,9	1010,8	4742,98	0	2138,82	4045,38	77293,4	200,441	44,0161	
62	2,00003	0	614,885	0	130056	16119,2	1076,8	4688,02	0	2018,06	4148,93	77909,6	227,578	50,0211	
63	2,00003	0	647,195	0	129370	15843	1049,39	4821,52	1,00004	1860,38	4216,72	79347,3	203,48	43,0147	
64	5,00019	1,00001	605,81	0	131359	15980,3	1089,01	4730,09	0	1790,31	4169,48	79424,5	224,593	30,0078	
65	6,00037	0	619,923	0	130979	16487,9	1087	4749,43	1,00002	1715,38	4217,12	81225,8	218,507	50,0214	
66	4,00012	0	655,285	0	131479	16286,1	1145,96	4655,58	0	1632,26	4140,23	80956	235,577	31,0088	
67	5,00019	0	659,315	0	131761	16380,2	1085,98	4715,96	1,00005	1607,66	4330,56	79580,1	232,589	30,0073	
68	1,00001	0	633,057	0	132200	16731,3	1183,64	4637,41	2,00006	1445,94	4182,41	79778,9	224,562	44,0148	
69	2,00003	0	610,838	0	132666	16490,9	1154,1	4571,03	1,00005	1414,3	4112,61	80459,4	220,515	44,0154	
70	4,00012	0	613,894	0	131616	16611,9	1286,57	4654,65	1,00002	1311,17	4285,87	79115,1	267,738	38,0116	
71	3,00011	0	663,356	0	131055	16776,6	1273,37	4573,11	1,00001	1308,05	4050,31	78054,3	261,789	45,0168	
72	4,00012	0	605,791	0	131990	16657,4	1313,09	4579,47	0	1229,59	4021,34	77882,1	237,6	43,0174	
73	2,00003	0	602,773	0	132877	16497,2	1398,84	4618,38	0	1175,55	4030,46	76966,2	231,613	43,0141	
74	2,00006	0	631,067	0	132150	16609,9	1516,46	4670,91	1,00002	1128,7	4020,23	76334,3	240,628	57,0257	
75	5,00027	0	621,961	0	133853	16720,8	1507,22	4476,1	0	1046,4	3962,61	75561,6	245,677	47,019	
76	1,00001	0	619,923	0	134623	16577,1	1553,38	4451,26	1,00001	1060,6	3957,73	74077,8	254,747	45,0161	
77	3,00007	0	599,763	0	134087	16387,2	1663	4569,97	1,00002	1032,12	3824,83	73919	262,754	45,0175	
78	6,00027	0	573,511	0	135244	16834,2	1861,24	4582,91	1,00002	998,615	3674,25	71363,3	229,597	38,011	
79	2,00003	0	659,315	0	134731	16662	1851,01	4512,02	2,00003	883,962	3589,21	70610,8	251,697	45,0155	
80	1,00001	0	590,663	0	137605	16527,9	1988,95	4554,07	1,00002	873,853	3481,68	68447,1	255,74	39,0122	
81	7,00037	0	648,205	0	136910	16616,8	2016,78	4517,23	0	814,072	3472,81	66464	231,635	39,0122	
82	4,00012	0	637,126	0	137610	16523,9	2136,48	4454,54	0	816,072	3340,23	64957,1	242,723	38,0128	
83	2,00003	0	673,448	0	137288	16490,7	2313,43	4387	2,00006	779,643	3250,84	62647,6	237,724	37,0116	
84	3,00007	0	623,98	0	139135	16266,6	2561,53	4523,87	1,00002	745,29	3143,74	61475,4	264,841	28,0073	
85	3,00007	0	634,087	0	138853	15773,3	2650,98	4458,54	0	690,647	3017,51	59374,2	273,943	48,0176	
86	1,00001	0	642,155	0	138702	15947,7	2689,56	4560,51	2,00006	698,733	2961,32	56230,6	238,67	36,0115	
87	1,00001	0	575,537	0	139621	15516,1	2874,38	4566,89	0	611,866	2857,42	54866,5	255,822	49,0198	
88	4,00012	0	624,99	1,00001	139498	15641	3088,7	4484,1	0	690,626	2804,3	52716,7	305,169	37,011	
89	3,00007	0	625,98	0	140472	15542,7	3231,62	4409,32	3,00011	573,555	2634,16	50393,8	245,775	33,0093	
90	4,00012	0	623,961	0	140330	15128,4	3396,67	4461,61	1,00004	544,279	2484,16	48897,3	263,949	44,0148	
91	6,00027	0	695,679	0	140761	14945,3	3677,38	4465,11	5,00027	549,346	2317,88	46170	234,796	42,0148	
92	4,00012	0	642,165	0	142261	14997,6	3708,06	4556,17	3,00007	593,708	2256,39	44604,3	287,056	44,0168	
93	2,00003	0	597,745	0	141643	14619,4	3932,67	4603,43	3,00016	535,212	2169,39	42403,9	260,904	46,0169	
94	2,00003	0	618,942	0	142350	14256,2	4194,67	4441,23	1,00001	467,713	2044,34	40803,4	256,914	41,0128	
95	6,00027	0	564,432	0	142848	13817	4304,51	4519,45	0	438,477	1892,55	39163,7	272,983	44,0157	
96	5,00019	0	625,99	0	143362	13779,3	4533,52	4500,3	0	430,43	1940,8	37357,4	287,087	36,0104	
97	0	0	572,511	0	144556	13378,1	4720,33	4413,67	0	466,671	1796,44	35573,6	290,096	45,0168	
98	1,00002	0	608,866	0	143613	13290,7	5087,78	4672,91	0	449,545	1856,51	34218,5	265,003	41,0135	
99	6,00027	0	634,087	1,00001	143026	12983,6	5258,75	4545,31	1,00004	472,701	1649,21	33219,1	262,931	36,0099	
100	4,00012	0	603,773	0	143389	12867,8	5457,28	4470,46	1,00004	448,567	1657,67	31345,1	284,099	37,0138	
101	7,00037	0	634,057	0	144861	12504,9	5759,13	4528,3	1,00001	404,281	1543,62	30613,1	253,983	46,0169	
102	5,00019	0	616,894	0	147119	12292,8	5964,64	4529,16	2,00009	396,225	1501,19	29434,9	299,174	46,0183	
103	6,00027	0	589,654	0	146085	12013,1	6158,8	4653,88	1,00001	326,824	1469,97	28685,4	307,29	37,0116	
104	5,00019	0	608,828	0	145798	11810	6443,16	4515,37	0	343,911	1360,41	27587,2	294,319	52,0222	
105	3,00007	0	580,573	0	146988	11402,4	6667,32	4483,17	1,00002	326,839	1307,8	26153,5	288,247	43,0161	
106	1,00001	0	600,754	0	147535	11270,3	6930,02	4500,59	0	330,849	1301,55	25661,1	277,159	53,0247	
107	2,00003	0	595,727	0	145571	11062,4	6994,3	4649,16	0	328,854	1221,99	24386,7	265,129	38,0116	
108	2,00003	0	599,736	0	146720	10782,2	7177,56	4557,03	1,00005	312,779	1190,41	23471,2	268,187	45,0161	
109	1,00001	0	623,99	0	147272	10459,3	7296,75	4476,72	1,00004	324,833	1116,67	22736,6	272,057	43,0154	
110	7,00037	0	605,81	0	147823	10364,5	7727,66	4714,88	2,00006	279,608	1096,45	22425	292,139	50,0192	
111	3,00007	0	553,338	0	147105	10023,8	7932,41	4557,17	0	273,591	1099,41	21435,7	289,192	41,0135	
112	5,00019	0	619,942	0	147742	9940,92	8290,42	4731,16	0	300,712	1004,46	20974,9	291,196	26,0052	
113	1,00001	0	550,321	0	148863	9753,5	8302,64	4447,77	0	241,462	1015,5	20380,2	290,277	40,0134	
114	3,00007	0	565,458	0	148884	9470,88	8481,5	4552,67	0	255,509	1074,95	20074,5	280,114	38,011	
115	2,00003	0	626,99	0	148503	9404,04	8694,63	4600,07	2,00003	218,377	988,88	19518,6	299,241	46,019	
116	4,00012	0	568,493	0	149133	9273,56	8936,66	4671,03	0	251,505	927,899	18653	267,097	36,0104	
117	7,00037	0	559,38	0	148470	9062,04	9143,29	4682,73	0	230,419	908,229	18525,1	269,113	29,0073	
118	6,00027	0	563,424	0	149702	8782,41	9085,98	4652,66	1,00001	238,455	869,091	17951,1	266,013	47,0169	
119	2,00003	0	604,782	0	150247	8631,91	9536,47	4667,62	1,00002	245,463	845,756	17594,5	276,178	41,0128	
120	1,00002	0	605,828	0	149844	8627,78	9293,54	4667,69	0	187,276	875,705	17261	306,279	37,0104	
121	1,00001	0	613,885	0	151157	8571,05	9777,71	4673,99	2,00009	202,324	802,137	16963,7	278,131	29,0073	
122	5,00019	0	561,398	0	151443	8192,76	9839,08	4635,41	1,00005	187,279	843,618	16708,8	288,154	43,0148	
123	3,00007	0	544,254	0	150986	8149,77	9892,24	4690,25	1,00005	190,29	847,486	16502,1	300,263	35,0093	
124	3,00007	0	601,754	0	151039	8136,31	10208	4637,48	0	172,234	784,811	15846,9	299,224	43,0148	
125	4,00012	0	538,204	0	152801	8015	9985,51	4720,56	1,00001	166,218	782,438	15627,9	279,129	27,0064	
126	3,00007	0	555,355	0	152483	7719,02	10447,2	4660,26	0	163,211	737,947	15245,3	285,119	29,0064	
127	6,00027	0	519,066	0	152257	7881,25	10472,1	4777,09	0	156,196	771,785	15058,3	275,075	42,0147	
128	3,00007	0	503,94	0	152388	7778,81	10517,4	4665,37	2,00006	159,205	699,269	15103,7	313,359	29,0064	
129	3,00007	0	545,27	0	153194	7570,29	10703,4	4757,81	1,00004	136,148	720,428	14509,9	303,315	34,0088	
130	1,00001	0	518,058	0	153583	7469,44	10756,2	4643,92	0	136,152	720,987	14480,1	296,246	39,0128	
131	3,00007	0	567,458	0	152405	7407,87	10872,4	4818,36	0	127,127	760,02	14411,4	309,289	42,0135	
132	3,00007	0	563,432	0	153729	7202,39	10939,8	4817,06	2,00003	138,148	727,605	14146,4	298,218	38,0128	
133	4,00012	0	570,502	0	155083	7141,02	11026,5	4850,82	0	119,109	681,95	13833,8	323,313	32,0078	
134	5,00019	1,00001	566,441	0	153291	7072,37	11021,7	4742,79	2,00003	108,096	676,477	13877,4	298,163	41,0135	
135	4,00012	0	632,048	0	156550	6858,8	10997,9	4632,33	1,00007	106,096	723,501	13789,2	293,105	36,0104	
136	6,00027	0	539,245	0	154598	7088,4	11184,9	4750,51	0	121,117	719,827	13644,7	291,164	38,011	
137	4,00012	0	553,346	0	156368	6917,24	11472,2	4801,84	0	107,091	650,633	13776,3	289,055	40,0128	
138	1,00002	0	595,717	0	156823	6703,41	11292,6	4768,56	1,00001	116,108	671,296	13449,5	290,092	35,0097	
139	0	0	534,179	0	157394	6746,74	11533,3	4888,09	0	101,083	658,455	13558,3	326,403	36,0115	
140	1,00001	0	538,212	0	157942	6690,22	11492,8	4705,21	0	114,103	658,839	13364,5	300,249	40,014	
141	3,00007	0	572,493	0	155942	6698,41	11653,3	4785,7	0	89,0632	664,78	13554,6	276,977	39,0116	
142	1,00001	0	565,45	0	155441	6648,72	11676,4	4823,43	0	88,0645	666,761	13304,8	307,243	40,0122	
143	1,00001	0	593,699	0	156851	6490,94	11758,1	4939,23	0	98,0763	614,349	13318,6	295,104	28,0064	
144	1,00001	0	604,782	0	157126	6494,15	11713	4944,27	1,00001	78,0488	691,474	13182,4	324,439	45,0155	
145	1,00001	0	534,187	0	158294	6457,71	11607,1	4780,47	0	96,0807	665,243	13111,7	306,157	37,0116	
146	3,00007	0	584,609	0	158154	6352,85	12014,9	4886,06	0	76,0499	638,323	13223,3	300,088	43,0148	
147	1,00001	0	617,913	0	158728	6323,3	11806,4	4991,81	0	79,0513	651,964	13128,7	312,151	35,0099	
148	6,00027	0	596,727	0	159370	6353,05	11921,4	4967,76	2,00003	84,0577	594,033	13078,6	297,057	44,0148	
149	4,00012	0	549,312	0	158792	6392,73	12044,7	4978,64	1,00001	79,0597	641,84	13085,7	329,322	37,0104	
150	5,00019	0	602,773	0	158145	6237,25	11961,4	5007,77	1,00001	95,0704	659,147	13179,8	291,102	48,0191	
151	3,00007	0	518,05	0	161597	6150,41	12167,8	4913	0	78,0476	616,231	12919,2	309,171	42,0141	
152	1,00001	0	546,27	0	159844	6090,41	12093,2	4989,42	1,00002	60,0284	648,801	12987,9	313,267	31,0082	
153	4,00012	0	560,406	0	161279	6168,38	12071,6	4980,87	0	75,0489	659,431	13026,5	304,256	41,0135	
154	2,00003	0	580,573	0	161841	6020,2	12037,7	4954,92	0	58,031	649,032	12959,6	319,238	43,0141	
155	5,00019	0	556,38	0	160018	6108,38	12174,6	5098,7	1,00001	62,0306	642,451	12979,1	311,183	49,0183	
156	3,00007	0	595,727	0	160667	6146,51	11937	5156,66	0	60,0321	675,223	13099,2	318,261	43,0148	
157	1,00001	0	568,476	0	159036	5978,74	12079,8	5051,96	0	63,0322	625,13	13415,2	285,057	41,0128	
158	3,00007	0	578,555	0	160204	6013,43	12063,7	5199,27	1,00001	58,0283	679,429	13009	334,258	36,0099	
159	8,00049	0	584,6	0	161490	5957,26	12324,2	5131,01	1,00002	59,0302	644,854	13318,9	298,094	49,0213	
160	2,00003	0	578,555	0	161300	5840,48	12431,4	5119,05	1,00002	39,0134	697,451	13328,8	338,201	45,0175	
161	7,00037	0	586,627	0	161869	5922,26	12086,6	5058,68	1,00002	47,0176	652,78	13120,6	339,311	43,0141	
162	2,00003	0	561,432	0	163529	5906,09	12250,7	5160,23	0	41,0153	673,073	13331,8	348,364	34,0088	
163	2,00006	0	567,476	0	162954	5906,27	12236,3	5272,85	0	46,019	691,698	13380	321,241	41,0135	
164	4,00012	0	569,493	0	162184	5819,49	12322,5	5186,12	0	42,0141	698,005	13472	314,192	42,0141	
165	5,00019	0	600,745	0	162360	5880,82	12359,9	5172,21	0	34,0099	732,163	13869,4	322,163	37,0113	
166	3,00007	0	587,636	0	164158	5736,48	12285,3	5219,85	0	37,0121	729,176	13577,9	309,137	54,0223	
167	2,00003	0	530,155	0	162190	5803,29	12221,4	5301,46	1,00002	45,0175	729,743	13545,8	329,176	33,0083	
168	5,00019	0	574,511	0	161432	5757,22	12301	5271,02	0	36,0121	671,911	13788,4	337,298	34,0093	
169	2,00003	0	595,717	0	163538	5663,46	12124,1	5389,1	0	33,0093	727,73	14049,4	332,245	46,0176	
170	4,00012	0	577,537	0	164282	5657,75	11984,6	5420,42	1,00001	36,011	735,048	14136,7	314,216	47,0183	
171	3,00007	0	571,511	0	163642	5676,65	12027,9	5447,85	1,00002	33,0103	743,366	14097,1	300,015	44,0161	
172	0	0	586,636	0	162272	5823,33	11915,4	5422,03	0	42,0141	748,978	14557,6	338,315	40,0122	
173	3,00007	0	575,52	0	163444	5787,99	11984,6	5373,07	0	26,006	711,283	14565,1	306,049	50,0206	
174	5,00019	0	576,529	0	163747	5659,11	12110,4	5471,67	1,00001	35,0104	748,412	14704,7	340,312	43,0141	
175	5,00019	0	580,573	0	164606	5670,29	11978	5734,3	2,00006	36,0115	739,739	15158,5	329,272	52,0222	
176	2,00006	0	529,13	0	163129	5721,38	11784,6	5862,85	2,00006	22,0057	759,57	15202,5	344,238	36,0099	
177	1,00001	0	555,355	0	164430	5798,73	11730,8	5853,1	0	25,0055	777,284	15708,2	306,054	37,0104	
178	6,00027	0	545,279	0	164793	5676,56	11905,6	5876,07	1,00001	21,0059	796,117	15927,4	311,097	35,0093	
179	1,00001	0	596,717	0	163193	5703,83	11852,3	5941,83	1,00002	29,0077	830,337	16432,3	330,288	44,0161	
180	2,00003	0	552,321	0	164662	5693,19	11693,9	6178,89	0	28,0094	934,406	16911,3	341,214	42,0141	
181	2,00003	0	586,618	0	165112	5615,25	11858,5	6115,97	0	22,0064	838,024	17200,9	347,235	33,0098	
182	2,00003	0	626,99	0	165139	5828,08	11620,2	6517,34	1,00001	17,0032	920,487	18152,1	337,287	49,0183	
183	8,00049	0	618,923	0	167025	5606,96	11513,8	6627,28	1,00007	27,0067	975,715	18643,7	322,109	46,0169	
184	1,00001	0	586,636	0	167448	5693,01	11617,2	7039,47	3,00007	26,0063	939,8	19588,9	355,454	50,0208	
185	2,00003	0	525,098	0	165269	5786,62	11788,2	7052,98	0	21,0046	1061,01	20645,9	318,095	48,0183	
186	5,00019	0	597,736	0	165748	5711,01	11658,8	7700,93	4,00027	22,005	1151,98	21865	354,35	44,0148	
187	5,00019	0	643,146	0	167448	5559,97	11751,9	7959,99	3,00011	16,0034	1175,72	23037,4	357,402	44,0168	
188	6,00027	0	565,458	0	166438	5725,11	11785,6	8677,72	1,00002	18,0036	1248,15	24692,9	355,275	54,0231	
189	3,00011	0	585,618	0	166201	5726,99	11793,8	9257,58	7,00037	22,0047	1326,61	26491,4	323,159	55,0239	
190	4,00012	0	587,645	0	166394	5710,29	11730,8	10007,1	5,00027	18,0041	1457,83	28476,5	353,403	49,0191	
191	4,00018	0	575,52	0	167882	5577,12	11922	10620,1	4,00031	5,0005	1613,23	31106,6	388,605	76,0453	
192	4,00012	0	559,406	0	167612	5750,87	11812,4	11701,9	5,00027	19,0033	1702,67	33623,6	370,468	83,0526	
193	2,00003	0	599,763	0	167307	5581,01	12068,6	12482,3	3,00011	16,0029	1939,43	37013,1	342,215	90,0646	
194	6,00027	0	604,819	0	168387	5680,38	12294	13915	6,00037	15,0019	2183,44	41252,6	350,292	85,0578	
195	4,00012	0	587,627	0	169673	5595,54	12370,4	15506,9	6,00027	13,0017	2414,19	45107,3	365,44	81,0501	
196	2,00003	0	558,38	0	169047	5584,34	12535,7	16706,9	3,00007	17,0025	2681,26	50435,2	347,257	95,0689	
197	8,00049	0	585,618	0	169460	5668,58	12930,4	18831,9	2,00012	16,0022	2883,16	55848,5	389,451	129,127	
198	4,00012	0	625,999	0	168920	5622,41	13082,1	20941,2	10,0011	16,0024	3325,68	62414,6	394,654	144,161	
199	3,00007	0	581,591	0	170123	5522,23	13261,9	23025,4	17,0027	10,0009	3759,96	69508,1	357,375	159,2	
200	2,00003	0	564,45	0	173419	5587,46	13813,3	25817,8	16,0022	12,0022	4240,12	77281,2	378,529	145,161	
201	1,00001	0	610,857	0	172139	5538,11	14484,8	28648,2	16,0024	15,0023	4714,32	85712,4	370,434	161,198	
202	3,00007	0	584,6	0	172779	5506,47	14945,3	32156	26,0063	14,0019	5248,11	94036,9	387,58	182,253	
203	2,00003	0	608,819	0	175830	5525,94	15156,9	35410,3	17,0025	19,003	5940,1	104406	367,408	222,384	
204	4,00012	0	559,389	0	175529	5597,17	15583,8	39346,3	25,0055	9,00185	6645,99	114697	395,589	227,401	
205	3,00007	0	635,087	0	176188	5525,4	16462,3	44154,2	30,0073	13,0013	7516,06	127015	379,629	251,49	
206	8,00049	0	586,627	0	178350	5514,35	17113	49365,1	31,0078	11,0014	8473,6	138967	357,353	270,566	
207	3,00007	0	638,106	0	180047	5434,55	17693,4	54218,1	42,016	11,0016	9517,73	150688	412,692	295,666	
208	6,00027	0	607,81	0	181087	5361,96	18775,6	60115,1	35,0104	15,0022	10531,5	162577	347,28	371,054	
209	9,00062	0	568,476	0	183336	5380,93	19997,9	66299	39,0116	14,0021	11945	176025	369,574	382,129	
210	4,00012	0	567,458	0	184550	5497,03	20761,1	72906,1	62,0312	15,004	13177	187439	354,545	472,708	
211	3,00007	0	582,609	1,00001	186429	5313,64	21862,1	80551,6	74,0429	12,0015	14800	197189	326,158	432,43	
212	7,00037	0	583,591	0	188071	5379,84	22852,6	88100,2	71,0385	7,00069	16416,9	210839	398,677	529,13	
213	5,00019	0	596,727	0	190155	5473,19	23999,8	96749,3	75,0441	16,0034	18506,6	218675	364,366	546,295	
214	4,00012	0	571,52	0	192378	5788,36	25341,6	105627	88,063	6,00046	20657,7	229166	338,304	582,582	
215	6,00027	0	644,165	0	192192	5732,57	27013,1	116499	107,094	6,00055	22590,2	244837	329,211	682,542	
216	4,00012	0	616,894	0	194381	5793,22	28399	125872	110,096	12,0016	25134,5	258345	317,172	724,029	
217	3,00007	0	681,573	0	197174	5926,79	29829,1	136588	124,121	16,0027	28011,7	267879	297,016	762,429	
218	1,00001	0	603,773	0	196428	6135,71	31016,9	148256	149,172	10,0012	30716,9	287135	286,009	857,613	
219	7,00048	0	637,106	0	198150	6114,15	32528,2	159086	162,218	11,0013	33319,7	307311	318,168	874,84	
