Name: Sanjib
Sample: H1242
Measuring Station: Gilgamesh
Start Date/Time: 6/24/2019 / 4:58:24 PM
Actual time: 6/24/2019 / 4:58:26 PM

Comment:
H1242 [ZnTe\CuMnSb\Ru]

Ref resistor= 47 ohm

B= 7 T  Time constant= 300 ms
measurement delay = 500 ms

I(1-10)
Vexc=0.9 V; Voltage Divider=30:1

Vref-Ag1-Ch1 (sen20mv)
V(11-12)-Ag1-Ch2 (sen20mv)
V(1-12)-Ag2-Ch1 (sen20mv)
V(11-10)-Ag2-Ch2 (sen20mv)



Swept Device: Time (Computer) [arb. units]
Beginvalue: 0.000000E+0; Endvalue: 3.000000E+1
Measurement type: Unidirectional
Step Device: Heater (Lakeshore 332) [% power]
Beginvalue: 2.000000E+0; Endvalue: 9.100000E+1
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
4.60000E+1##1.00000E+0##5.00000E-1

DCV (Agilent1 34420a Ch1) [V] DCV (Agilent1 34420a Ch2) [V] DCV (Agilent2 34420a Ch1) [V] DCV (Agilent2 34420a Ch2) [V] Temperature (LS332) [K] Temperature (LS332) [Ohm]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
3.700698E+0 1.555803E+0 3.813511E+0 5.142631E-1 1.569000E+0 3.199900E+3
---------											
Time (Computer) [arb. units]	Heater (Lakeshore 332) [% power]	DCV (Agilent1 34420a Ch1) [V]	DCV (Agilent1 34420a Ch2) [V]	DCV (Agilent2 34420a Ch1) [V]	DCV (Agilent2 34420a Ch2) [V]	Temperature (LS332) [K]	Temperature (LS332) [Ohm]	Rxx (Ohm)	G1 (e2/h)	Rxy (Ohm)	R2 (Ohm)
											
0.00000E+0	2.00000E+0	3.69966E+0	1.55545E+0	3.81324E+0	5.14248E-1	1.57700E+0	3.17290E+3	1.97603E+1	1.30631E+3	4.84429E+1	5.32854E+2
1.00000E+0	2.00000E+0	3.69996E+0	1.55547E+0	3.81327E+0	5.14295E-1	1.58300E+0	3.15440E+3	1.97589E+1	1.30640E+3	4.84394E+1	5.32893E+2
2.00000E+0	2.00000E+0	3.69996E+0	1.55546E+0	3.81311E+0	5.14188E-1	1.58800E+0	3.14010E+3	1.97588E+1	1.30641E+3	4.84373E+1	5.32916E+2
3.00000E+0	2.00000E+0	3.70050E+0	1.55560E+0	3.81327E+0	5.14250E-1	1.59200E+0	3.12650E+3	1.97577E+1	1.30648E+3	4.84323E+1	5.32971E+2
4.00000E+0	2.00000E+0	3.70073E+0	1.55569E+0	3.81353E+0	5.14295E-1	1.59600E+0	3.11190E+3	1.97576E+1	1.30648E+3	4.84327E+1	5.32966E+2
5.00000E+0	2.00000E+0	3.70039E+0	1.55564E+0	3.81337E+0	5.14314E-1	1.60700E+0	3.08490E+3	1.97588E+1	1.30641E+3	4.84350E+1	5.32941E+2
6.00000E+0	2.00000E+0	3.69999E+0	1.55551E+0	3.81324E+0	5.14312E-1	1.63500E+0	3.02010E+3	1.97593E+1	1.30637E+3	4.84385E+1	5.32903E+2
7.00000E+0	2.00000E+0	3.70061E+0	1.55568E+0	3.81326E+0	5.14153E-1	1.67200E+0	2.93920E+3	1.97581E+1	1.30645E+3	4.84306E+1	5.32989E+2
8.00000E+0	2.00000E+0	3.70082E+0	1.55571E+0	3.81338E+0	5.14317E-1	1.71000E+0	2.85690E+3	1.97574E+1	1.30650E+3	4.84295E+1	5.33002E+2
9.00000E+0	2.00000E+0	3.70049E+0	1.55566E+0	3.81353E+0	5.14258E-1	1.74900E+0	2.77510E+3	1.97585E+1	1.30642E+3	4.84356E+1	5.32934E+2
1.00000E+1	2.00000E+0	3.70005E+0	1.55558E+0	3.81340E+0	5.14298E-1	1.78700E+0	2.69830E+3	1.97597E+1	1.30634E+3	4.84398E+1	5.32888E+2
1.10000E+1	2.00000E+0	3.69996E+0	1.55549E+0	3.81308E+0	5.14371E-1	1.82300E+0	2.62670E+3	1.97591E+1	1.30638E+3	4.84370E+1	5.32919E+2
1.20000E+1	2.00000E+0	3.70049E+0	1.55566E+0	3.81319E+0	5.14328E-1	1.85700E+0	2.56370E+3	1.97585E+1	1.30643E+3	4.84315E+1	5.32979E+2
1.30000E+1	2.00000E+0	3.70086E+0	1.55575E+0	3.81348E+0	5.14292E-1	1.88800E+0	2.50610E+3	1.97577E+1	1.30648E+3	4.84303E+1	5.32993E+2
1.40000E+1	2.00000E+0	3.70066E+0	1.55572E+0	3.81348E+0	5.14425E-1	1.91700E+0	2.45340E+3	1.97583E+1	1.30644E+3	4.84328E+1	5.32965E+2
1.50000E+1	2.00000E+0	3.70003E+0	1.55554E+0	3.81334E+0	5.14274E-1	1.94400E+0	2.40460E+3	1.97594E+1	1.30637E+3	4.84394E+1	5.32893E+2
1.60000E+1	2.00000E+0	3.69997E+0	1.55550E+0	3.81307E+0	5.14336E-1	1.96900E+0	2.36230E+3	1.97592E+1	1.30638E+3	4.84368E+1	5.32921E+2
1.70000E+1	2.00000E+0	3.70046E+0	1.55562E+0	3.81330E+0	5.14315E-1	1.99200E+0	2.32340E+3	1.97581E+1	1.30645E+3	4.84331E+1	5.32961E+2
1.80000E+1	2.00000E+0	3.70072E+0	1.55569E+0	3.81337E+0	5.14349E-1	2.01500E+0	2.28660E+3	1.97576E+1	1.30648E+3	4.84306E+1	5.32989E+2
1.90000E+1	2.00000E+0	3.70036E+0	1.55563E+0	3.81334E+0	5.14361E-1	2.03600E+0	2.25640E+3	1.97587E+1	1.30641E+3	4.84351E+1	5.32940E+2
2.00000E+1	2.00000E+0	3.69988E+0	1.55550E+0	3.81324E+0	5.14324E-1	2.05800E+0	2.22570E+3	1.97597E+1	1.30635E+3	4.84400E+1	5.32886E+2
2.10000E+1	2.00000E+0	3.70007E+0	1.55550E+0	3.81319E+0	5.14257E-1	2.07500E+0	2.20210E+3	1.97587E+1	1.30641E+3	4.84369E+1	5.32921E+2
2.20000E+1	2.00000E+0	3.70071E+0	1.55569E+0	3.81335E+0	5.14282E-1	2.08800E+0	2.18300E+3	1.97577E+1	1.30648E+3	4.84306E+1	5.32989E+2
2.30000E+1	2.00000E+0	3.70060E+0	1.55571E+0	3.81355E+0	5.14310E-1	2.10800E+0	2.15520E+3	1.97585E+1	1.30642E+3	4.84345E+1	5.32947E+2
2.40000E+1	2.00000E+0	3.70026E+0	1.55565E+0	3.81344E+0	5.14294E-1	2.13700E+0	2.11660E+3	1.97595E+1	1.30636E+3	4.84376E+1	5.32912E+2
2.50000E+1	2.00000E+0	3.70000E+0	1.55558E+0	3.81327E+0	5.14302E-1	2.16300E+0	2.08140E+3	1.97601E+1	1.30632E+3	4.84389E+1	5.32898E+2
2.60000E+1	2.00000E+0	3.69988E+0	1.55553E+0	3.81316E+0	5.14331E-1	2.26000E+0	1.96840E+3	1.97601E+1	1.30632E+3	4.84390E+1	5.32897E+2
2.70000E+1	2.00000E+0	3.70042E+0	1.55591E+0	3.81328E+0	5.14461E-1	2.70500E+0	1.59090E+3	1.97620E+1	1.30620E+3	4.84334E+1	5.32959E+2
2.80000E+1	2.00000E+0	3.70019E+0	1.55681E+0	3.81325E+0	5.14742E-1	3.51400E+0	1.20390E+3	1.97747E+1	1.30535E+3	4.84360E+1	5.32930E+2
2.90000E+1	2.00000E+0	3.69869E+0	1.55865E+0	3.81270E+0	5.15321E-1	4.68800E+0	9.03300E+2	1.98061E+1	1.30328E+3	4.84488E+1	5.32790E+2
3.00000E+1	2.00000E+0	3.69680E+0	1.56192E+0	3.81197E+0	5.16109E-1	5.44500E+0	7.92200E+2	1.98578E+1	1.29989E+3	4.84643E+1	5.32619E+2
0.00000E+0	3.00000E+0	3.69190E+0	1.57341E+0	3.81026E+0	5.18758E-1	7.03500E+0	6.53700E+2	2.00304E+1	1.28869E+3	4.85067E+1	5.32153E+2
1.00000E+0	3.00000E+0	3.68879E+0	1.57712E+0	3.80891E+0	5.19727E-1	7.49200E+0	6.24700E+2	2.00945E+1	1.28458E+3	4.85305E+1	5.31893E+2
2.00000E+0	3.00000E+0	3.68648E+0	1.58146E+0	3.80794E+0	5.20765E-1	7.90500E+0	5.99600E+2	2.01625E+1	1.28025E+3	4.85485E+1	5.31695E+2
3.00000E+0	3.00000E+0	3.68471E+0	1.58634E+0	3.80716E+0	5.21856E-1	8.31700E+0	5.75630E+2	2.02344E+1	1.27570E+3	4.85618E+1	5.31549E+2
4.00000E+0	3.00000E+0	3.68274E+0	1.59129E+0	3.80650E+0	5.23018E-1	8.66100E+0	5.56290E+2	2.03084E+1	1.27105E+3	4.85795E+1	5.31355E+2
5.00000E+0	3.00000E+0	3.67952E+0	1.59599E+0	3.80551E+0	5.24046E-1	8.95500E+0	5.40310E+2	2.03863E+1	1.26620E+3	4.86092E+1	5.31031E+2
6.00000E+0	3.00000E+0	3.67630E+0	1.60060E+0	3.80425E+0	5.25057E-1	9.37200E+0	5.25920E+2	2.04630E+1	1.26145E+3	4.86358E+1	5.30741E+2
7.00000E+0	3.00000E+0	3.67458E+0	1.60568E+0	3.80363E+0	5.26244E-1	9.77200E+0	5.13300E+2	2.05376E+1	1.25686E+3	4.86507E+1	5.30579E+2
8.00000E+0	3.00000E+0	3.67259E+0	1.61047E+0	3.80281E+0	5.27298E-1	1.01180E+1	5.02640E+2	2.06100E+1	1.25245E+3	4.86666E+1	5.30405E+2
9.00000E+0	3.00000E+0	3.66998E+0	1.61504E+0	3.80204E+0	5.28412E-1	1.04480E+1	4.92650E+2	2.06832E+1	1.24802E+3	4.86913E+1	5.30136E+2
1.00000E+1	3.00000E+0	3.66677E+0	1.61929E+0	3.80079E+0	5.29403E-1	1.07540E+1	4.83580E+2	2.07557E+1	1.24366E+3	4.87178E+1	5.29847E+2
1.10000E+1	3.00000E+0	3.66478E+0	1.62381E+0	3.79998E+0	5.30467E-1	1.10340E+1	4.75430E+2	2.08250E+1	1.23952E+3	4.87339E+1	5.29672E+2
1.20000E+1	3.00000E+0	3.66314E+0	1.62829E+0	3.79941E+0	5.31304E-1	1.12920E+1	4.67750E+2	2.08918E+1	1.23556E+3	4.87484E+1	5.29515E+2
1.30000E+1	3.00000E+0	3.66081E+0	1.63256E+0	3.79876E+0	5.32337E-1	1.15450E+1	4.60920E+2	2.09600E+1	1.23154E+3	4.87712E+1	5.29268E+2
1.40000E+1	3.00000E+0	3.65838E+0	1.63666E+0	3.79783E+0	5.33351E-1	1.17830E+1	4.54310E+2	2.10266E+1	1.22764E+3	4.87915E+1	5.29047E+2
1.50000E+1	3.00000E+0	3.65553E+0	1.64061E+0	3.79681E+0	5.34292E-1	1.20070E+1	4.48170E+2	2.10937E+1	1.22373E+3	4.88165E+1	5.28777E+2
1.60000E+1	3.00000E+0	3.65391E+0	1.64474E+0	3.79617E+0	5.35177E-1	1.22220E+1	4.42450E+2	2.11562E+1	1.22011E+3	4.88299E+1	5.28631E+2
1.70000E+1	3.00000E+0	3.65226E+0	1.64883E+0	3.79564E+0	5.36114E-1	1.24450E+1	4.37330E+2	2.12184E+1	1.21654E+3	4.88452E+1	5.28466E+2
1.80000E+1	3.00000E+0	3.65027E+0	1.65268E+0	3.79488E+0	5.36968E-1	1.26560E+1	4.32320E+2	2.12795E+1	1.21304E+3	4.88620E+1	5.28284E+2
1.90000E+1	3.00000E+0	3.64757E+0	1.65634E+0	3.79403E+0	5.37887E-1	1.28560E+1	4.27640E+2	2.13424E+1	1.20947E+3	4.88872E+1	5.28012E+2
2.00000E+1	3.00000E+0	3.64548E+0	1.65996E+0	3.79320E+0	5.38678E-1	1.30380E+1	4.23410E+2	2.14013E+1	1.20614E+3	4.89046E+1	5.27824E+2
2.10000E+1	3.00000E+0	3.64404E+0	1.66375E+0	3.79263E+0	5.39490E-1	1.32180E+1	4.19270E+2	2.14587E+1	1.20291E+3	4.89166E+1	5.27695E+2
2.20000E+1	3.00000E+0	3.64243E+0	1.66737E+0	3.79209E+0	5.40462E-1	1.33890E+1	4.15380E+2	2.15148E+1	1.19978E+3	4.89310E+1	5.27538E+2
2.30000E+1	3.00000E+0	3.64041E+0	1.67084E+0	3.79147E+0	5.41161E-1	1.35530E+1	4.11690E+2	2.15716E+1	1.19662E+3	4.89502E+1	5.27332E+2
2.40000E+1	3.00000E+0	3.63800E+0	1.67404E+0	3.79078E+0	5.41917E-1	1.37030E+1	4.08320E+2	2.16272E+1	1.19355E+3	4.89737E+1	5.27078E+2
2.50000E+1	3.00000E+0	3.63622E+0	1.67737E+0	3.79010E+0	5.42701E-1	1.38530E+1	4.04990E+2	2.16808E+1	1.19059E+3	4.89889E+1	5.26915E+2
2.60000E+1	3.00000E+0	3.63493E+0	1.68076E+0	3.78956E+0	5.43431E-1	1.39970E+1	4.01830E+2	2.17323E+1	1.18777E+3	4.89993E+1	5.26803E+2
2.70000E+1	3.00000E+0	3.63359E+0	1.68403E+0	3.78911E+0	5.44186E-1	1.41360E+1	3.98800E+2	2.17827E+1	1.18502E+3	4.90117E+1	5.26671E+2
2.80000E+1	3.00000E+0	3.63156E+0	1.68709E+0	3.78852E+0	5.44771E-1	1.42630E+1	3.96040E+2	2.18345E+1	1.18221E+3	4.90314E+1	5.26458E+2
2.90000E+1	3.00000E+0	3.62941E+0	1.69001E+0	3.78788E+0	5.45639E-1	1.43920E+1	3.93280E+2	2.18852E+1	1.17947E+3	4.90522E+1	5.26236E+2
3.00000E+1	3.00000E+0	3.62780E+0	1.69303E+0	3.78723E+0	5.46367E-1	1.45150E+1	3.90640E+2	2.19340E+1	1.17685E+3	4.90655E+1	5.26093E+2
0.00000E+0	4.00000E+0	3.62344E+0	1.70143E+0	3.78576E+0	5.48278E-1	1.48460E+1	3.83640E+2	2.20695E+1	1.16963E+3	4.91055E+1	5.25664E+2
1.00000E+0	4.00000E+0	3.62138E+0	1.70408E+0	3.78507E+0	5.48891E-1	1.49510E+1	3.81370E+2	2.21164E+1	1.16714E+3	4.91244E+1	5.25462E+2
2.00000E+0	4.00000E+0	3.62087E+0	1.70721E+0	3.78490E+0	5.49736E-1	1.50580E+1	3.79240E+2	2.21601E+1	1.16484E+3	4.91291E+1	5.25412E+2
3.00000E+0	4.00000E+0	3.61962E+0	1.70987E+0	3.78439E+0	5.50238E-1	1.51800E+1	3.77070E+2	2.22023E+1	1.16263E+3	4.91395E+1	5.25300E+2
4.00000E+0	4.00000E+0	3.61833E+0	1.71288E+0	3.78412E+0	5.50939E-1	1.53100E+1	3.74950E+2	2.22493E+1	1.16017E+3	4.91536E+1	5.25150E+2
5.00000E+0	4.00000E+0	3.61568E+0	1.71532E+0	3.78316E+0	5.51514E-1	1.54330E+1	3.72950E+2	2.22973E+1	1.15768E+3	4.91770E+1	5.24900E+2
6.00000E+0	4.00000E+0	3.61466E+0	1.71830E+0	3.78281E+0	5.52214E-1	1.55590E+1	3.70920E+2	2.23424E+1	1.15534E+3	4.91863E+1	5.24800E+2
7.00000E+0	4.00000E+0	3.61341E+0	1.72112E+0	3.78245E+0	5.52856E-1	1.56830E+1	3.68930E+2	2.23868E+1	1.15305E+3	4.91987E+1	5.24669E+2
8.00000E+0	4.00000E+0	3.61227E+0	1.72402E+0	3.78207E+0	5.53482E-1	1.58050E+1	3.67000E+2	2.24316E+1	1.15074E+3	4.92092E+1	5.24556E+2
9.00000E+0	4.00000E+0	3.61019E+0	1.72657E+0	3.78139E+0	5.54203E-1	1.59190E+1	3.65180E+2	2.24777E+1	1.14838E+3	4.92288E+1	5.24348E+2
1.00000E+1	4.00000E+0	3.60838E+0	1.72912E+0	3.78078E+0	5.54772E-1	1.60360E+1	3.63340E+2	2.25222E+1	1.14611E+3	4.92455E+1	5.24169E+2
1.10000E+1	4.00000E+0	3.60685E+0	1.73188E+0	3.78024E+0	5.55367E-1	1.61490E+1	3.61560E+2	2.25677E+1	1.14380E+3	4.92595E+1	5.24021E+2
1.20000E+1	4.00000E+0	3.60630E+0	1.73479E+0	3.78011E+0	5.56005E-1	1.62610E+1	3.59820E+2	2.26091E+1	1.14171E+3	4.92652E+1	5.23960E+2
1.30000E+1	4.00000E+0	3.60487E+0	1.73744E+0	3.77969E+0	5.56642E-1	1.63660E+1	3.58180E+2	2.26526E+1	1.13952E+3	4.92793E+1	5.23810E+2
1.40000E+1	4.00000E+0	3.60300E+0	1.73990E+0	3.77916E+0	5.57320E-1	1.64730E+1	3.56520E+2	2.26965E+1	1.13731E+3	4.92979E+1	5.23612E+2
1.50000E+1	4.00000E+0	3.60147E+0	1.74236E+0	3.77862E+0	5.57862E-1	1.65780E+1	3.54910E+2	2.27381E+1	1.13523E+3	4.93118E+1	5.23465E+2
1.60000E+1	4.00000E+0	3.60045E+0	1.74489E+0	3.77806E+0	5.58356E-1	1.66800E+1	3.53340E+2	2.27777E+1	1.13326E+3	4.93184E+1	5.23394E+2
1.70000E+1	4.00000E+0	3.59964E+0	1.74761E+0	3.77792E+0	5.58948E-1	1.67770E+1	3.51870E+2	2.28183E+1	1.13124E+3	4.93278E+1	5.23295E+2
1.80000E+1	4.00000E+0	3.59832E+0	1.75005E+0	3.77756E+0	5.59526E-1	1.68750E+1	3.50360E+2	2.28585E+1	1.12925E+3	4.93412E+1	5.23153E+2
1.90000E+1	4.00000E+0	3.59661E+0	1.75239E+0	3.77715E+0	5.60134E-1	1.69720E+1	3.48910E+2	2.29000E+1	1.12720E+3	4.93593E+1	5.22961E+2
2.00000E+1	4.00000E+0	3.59484E+0	1.75462E+0	3.77641E+0	5.60613E-1	1.70660E+1	3.47490E+2	2.29404E+1	1.12522E+3	4.93738E+1	5.22807E+2
2.10000E+1	4.00000E+0	3.59397E+0	1.75705E+0	3.77600E+0	5.61230E-1	1.71540E+1	3.46150E+2	2.29777E+1	1.12339E+3	4.93805E+1	5.22737E+2
2.20000E+1	4.00000E+0	3.59297E+0	1.75947E+0	3.77582E+0	5.61723E-1	1.72450E+1	3.44800E+2	2.30158E+1	1.12154E+3	4.93919E+1	5.22616E+2
2.30000E+1	4.00000E+0	3.59189E+0	1.76176E+0	3.77543E+0	5.62244E-1	1.73330E+1	3.43480E+2	2.30527E+1	1.11974E+3	4.94017E+1	5.22512E+2
2.40000E+1	4.00000E+0	3.59034E+0	1.76392E+0	3.77503E+0	5.62737E-1	1.74210E+1	3.42180E+2	2.30909E+1	1.11789E+3	4.94177E+1	5.22343E+2
2.50000E+1	4.00000E+0	3.58881E+0	1.76602E+0	3.77467E+0	5.63270E-1	1.75020E+1	3.40980E+2	2.31282E+1	1.11608E+3	4.94340E+1	5.22171E+2
2.60000E+1	4.00000E+0	3.58774E+0	1.76818E+0	3.77415E+0	5.63820E-1	1.75860E+1	3.39740E+2	2.31635E+1	1.11438E+3	4.94420E+1	5.22086E+2
2.70000E+1	4.00000E+0	3.58705E+0	1.77053E+0	3.77387E+0	5.64315E-1	1.76680E+1	3.38530E+2	2.31987E+1	1.11269E+3	4.94478E+1	5.22025E+2
2.80000E+1	4.00000E+0	3.58607E+0	1.77274E+0	3.77362E+0	5.64841E-1	1.77490E+1	3.37360E+2	2.32339E+1	1.11100E+3	4.94581E+1	5.21917E+2
2.90000E+1	4.00000E+0	3.58453E+0	1.77472E+0	3.77331E+0	5.65434E-1	1.78240E+1	3.36260E+2	2.32700E+1	1.10928E+3	4.94752E+1	5.21736E+2
3.00000E+1	4.00000E+0	3.58297E+0	1.77655E+0	3.77278E+0	5.65739E-1	1.79010E+1	3.35130E+2	2.33040E+1	1.10766E+3	4.94899E+1	5.21581E+2
0.00000E+0	5.00000E+0	3.58068E+0	1.78272E+0	3.77213E+0	5.67215E-1	1.81410E+1	3.32010E+2	2.34000E+1	1.10312E+3	4.95130E+1	5.21338E+2
1.00000E+0	5.00000E+0	3.57981E+0	1.78483E+0	3.77191E+0	5.67712E-1	1.82290E+1	3.30970E+2	2.34334E+1	1.10155E+3	4.95222E+1	5.21241E+2
2.00000E+0	5.00000E+0	3.57832E+0	1.78662E+0	3.77147E+0	5.68203E-1	1.83160E+1	3.29950E+2	2.34666E+1	1.09999E+3	4.95369E+1	5.21086E+2
3.00000E+0	5.00000E+0	3.57662E+0	1.78833E+0	3.77082E+0	5.68563E-1	1.84010E+1	3.28940E+2	2.35002E+1	1.09841E+3	4.95520E+1	5.20928E+2
4.00000E+0	5.00000E+0	3.57564E+0	1.79029E+0	3.77044E+0	5.69111E-1	1.84830E+1	3.27970E+2	2.35324E+1	1.09691E+3	4.95604E+1	5.20839E+2
5.00000E+0	5.00000E+0	3.57522E+0	1.79246E+0	3.77031E+0	5.69509E-1	1.85670E+1	3.26980E+2	2.35638E+1	1.09545E+3	4.95647E+1	5.20794E+2
6.00000E+0	5.00000E+0	3.57435E+0	1.79445E+0	3.77005E+0	5.70018E-1	1.86510E+1	3.25990E+2	2.35956E+1	1.09397E+3	4.95733E+1	5.20704E+2
7.00000E+0	5.00000E+0	3.57290E+0	1.79636E+0	3.76964E+0	5.70499E-1	1.87310E+1	3.25020E+2	2.36303E+1	1.09237E+3	4.95881E+1	5.20549E+2
8.00000E+0	5.00000E+0	3.57124E+0	1.79807E+0	3.76916E+0	5.70984E-1	1.88140E+1	3.24100E+2	2.36639E+1	1.09082E+3	4.96048E+1	5.20373E+2
9.00000E+0	5.00000E+0	3.57045E+0	1.80014E+0	3.76886E+0	5.71413E-1	1.88960E+1	3.23150E+2	2.36963E+1	1.08932E+3	4.96117E+1	5.20300E+2
1.00000E+1	5.00000E+0	3.56967E+0	1.80220E+0	3.76862E+0	5.71948E-1	1.89770E+1	3.22200E+2	2.37286E+1	1.08784E+3	4.96195E+1	5.20219E+2
1.10000E+1	5.00000E+0	3.56926E+0	1.80431E+0	3.76871E+0	5.72423E-1	1.90540E+1	3.21280E+2	2.37591E+1	1.08644E+3	4.96264E+1	5.20147E+2
1.20000E+1	5.00000E+0	3.56737E+0	1.80593E+0	3.76812E+0	5.72856E-1	1.91340E+1	3.20390E+2	2.37930E+1	1.08490E+3	4.96449E+1	5.19953E+2
1.30000E+1	5.00000E+0	3.56611E+0	1.80780E+0	3.76779E+0	5.73212E-1	1.92130E+1	3.19490E+2	2.38262E+1	1.08339E+3	4.96581E+1	5.19815E+2
1.40000E+1	5.00000E+0	3.56504E+0	1.80970E+0	3.76734E+0	5.73649E-1	1.92900E+1	3.18600E+2	2.38583E+1	1.08193E+3	4.96670E+1	5.19722E+2
1.50000E+1	5.00000E+0	3.56477E+0	1.81178E+0	3.76713E+0	5.74093E-1	1.93660E+1	3.17730E+2	2.38875E+1	1.08061E+3	4.96680E+1	5.19711E+2
1.60000E+1	5.00000E+0	3.56381E+0	1.81363E+0	3.76691E+0	5.74600E-1	1.94400E+1	3.16890E+2	2.39184E+1	1.07921E+3	4.96785E+1	5.19601E+2
1.70000E+1	5.00000E+0	3.56284E+0	1.81553E+0	3.76671E+0	5.75006E-1	1.95150E+1	3.16040E+2	2.39499E+1	1.07779E+3	4.96895E+1	5.19486E+2
1.80000E+1	5.00000E+0	3.56138E+0	1.81724E+0	3.76626E+0	5.75364E-1	1.95890E+1	3.15200E+2	2.39824E+1	1.07633E+3	4.97039E+1	5.19336E+2
1.90000E+1	5.00000E+0	3.56017E+0	1.81893E+0	3.76580E+0	5.75779E-1	1.96620E+1	3.14380E+2	2.40128E+1	1.07497E+3	4.97147E+1	5.19223E+2
2.00000E+1	5.00000E+0	3.55969E+0	1.82085E+0	3.76566E+0	5.76310E-1	1.97320E+1	3.13590E+2	2.40415E+1	1.07369E+3	4.97196E+1	5.19172E+2
2.10000E+1	5.00000E+0	3.55893E+0	1.82273E+0	3.76544E+0	5.76719E-1	1.98040E+1	3.12790E+2	2.40714E+1	1.07235E+3	4.97272E+1	5.19092E+2
2.20000E+1	5.00000E+0	3.55796E+0	1.82449E+0	3.76535E+0	5.77156E-1	1.98740E+1	3.11990E+2	2.41011E+1	1.07103E+3	4.97396E+1	5.18963E+2
2.30000E+1	5.00000E+0	3.55653E+0	1.82608E+0	3.76496E+0	5.77581E-1	1.99440E+1	3.11220E+2	2.41319E+1	1.06966E+3	4.97545E+1	5.18807E+2
2.40000E+1	5.00000E+0	3.55548E+0	1.82774E+0	3.76446E+0	5.77828E-1	2.00100E+1	3.10440E+2	2.41609E+1	1.06838E+3	4.97626E+1	5.18723E+2
2.50000E+1	5.00000E+0	3.55490E+0	1.82954E+0	3.76430E+0	5.78317E-1	2.00800E+1	3.09700E+2	2.41886E+1	1.06716E+3	4.97684E+1	5.18662E+2
2.60000E+1	5.00000E+0	3.55419E+0	1.83135E+0	3.76413E+0	5.78629E-1	2.01500E+1	3.08920E+2	2.42175E+1	1.06588E+3	4.97762E+1	5.18581E+2
2.70000E+1	5.00000E+0	3.55329E+0	1.83307E+0	3.76396E+0	5.79103E-1	2.02180E+1	3.08170E+2	2.42464E+1	1.06461E+3	4.97866E+1	5.18473E+2
2.80000E+1	5.00000E+0	3.55188E+0	1.83470E+0	3.76358E+0	5.79523E-1	2.02820E+1	3.07430E+2	2.42775E+1	1.06325E+3	4.98013E+1	5.18319E+2
2.90000E+1	5.00000E+0	3.55077E+0	1.83624E+0	3.76311E+0	5.79940E-1	2.03490E+1	3.06730E+2	2.43055E+1	1.06202E+3	4.98106E+1	5.18223E+2
3.00000E+1	5.00000E+0	3.55009E+0	1.83792E+0	3.76281E+0	5.80273E-1	2.04140E+1	3.06010E+2	2.43325E+1	1.06085E+3	4.98163E+1	5.18164E+2
0.00000E+0	6.00000E+0	3.54648E+0	1.84216E+0	3.76175E+0	5.81369E-1	2.05960E+1	3.04020E+2	2.44134E+1	1.05733E+3	4.98529E+1	5.17784E+2
1.00000E+0	6.00000E+0	3.54617E+0	1.84410E+0	3.76194E+0	5.81740E-1	2.06550E+1	3.03350E+2	2.44413E+1	1.05612E+3	4.98598E+1	5.17711E+2
2.00000E+0	6.00000E+0	3.54623E+0	1.84586E+0	3.76188E+0	5.82091E-1	2.07150E+1	3.02720E+2	2.44641E+1	1.05514E+3	4.98581E+1	5.17729E+2
3.00000E+0	6.00000E+0	3.54548E+0	1.84744E+0	3.76162E+0	5.82612E-1	2.07760E+1	3.02060E+2	2.44903E+1	1.05401E+3	4.98652E+1	5.17655E+2
4.00000E+0	6.00000E+0	3.54432E+0	1.84893E+0	3.76147E+0	5.82871E-1	2.08350E+1	3.01410E+2	2.45181E+1	1.05282E+3	4.98796E+1	5.17507E+2
5.00000E+0	6.00000E+0	3.54321E+0	1.85036E+0	3.76105E+0	5.83301E-1	2.08950E+1	3.00770E+2	2.45446E+1	1.05168E+3	4.98896E+1	5.17403E+2
6.00000E+0	6.00000E+0	3.54243E+0	1.85191E+0	3.76081E+0	5.83540E-1	2.09520E+1	3.00160E+2	2.45707E+1	1.05056E+3	4.98973E+1	5.17322E+2
7.00000E+0	6.00000E+0	3.54176E+0	1.85347E+0	3.76072E+0	5.83934E-1	2.10100E+1	2.99530E+2	2.45961E+1	1.04948E+3	4.99057E+1	5.17235E+2
8.00000E+0	6.00000E+0	3.54115E+0	1.85508E+0	3.76068E+0	5.84387E-1	2.10680E+1	2.98910E+2	2.46216E+1	1.04839E+3	4.99136E+1	5.17153E+2
9.00000E+0	6.00000E+0	3.54011E+0	1.85658E+0	3.76054E+0	5.84738E-1	2.11320E+1	2.98280E+2	2.46488E+1	1.04723E+3	4.99265E+1	5.17020E+2
1.00000E+1	6.00000E+0	3.53877E+0	1.85797E+0	3.76024E+0	5.85115E-1	2.12010E+1	2.97690E+2	2.46766E+1	1.04605E+3	4.99415E+1	5.16864E+2
1.10000E+1	6.00000E+0	3.53781E+0	1.85938E+0	3.75981E+0	5.85440E-1	2.12710E+1	2.97080E+2	2.47020E+1	1.04498E+3	4.99492E+1	5.16785E+2
