Name: Sanjib
Sample: H1242
Measuring Station: Gilgamesh
Start Date/Time: 6/21/2019 / 7:18:32 PM
Actual time: 6/21/2019 / 7:18:34 PM

Comment:
H1242 [ZnTe\CuMnSb\Ru]

Ref resistor=47 ohm

B= 0T  Time constant=1s

I(1-10)
Vexc=0.9 V; Voltage Divider=30:1

Vref-Ag1-Ch1 (sen20mv)
V(11-12)-Ag1-Ch2 (sen50mv)
V(1-12)-Ag2-Ch1 (sen20mv)
V(11-10)-Ag2-Ch2 (sen20mv)



Swept Device: Time (Computer) [arb. units]
Beginvalue: 0.000000E+0; Endvalue: 1.200000E+2
Measurement type: Unidirectional
Step Device: Heater (Lakeshore 332) [% power]
Beginvalue: 0.000000E+0; Endvalue: 9.000000E+1
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
1.00000E+0##5.00000E-1##1.00000E+0

DCV (Agilent1 34420a Ch1) [V] DCV (Agilent1 34420a Ch2) [V] DCV (Agilent2 34420a Ch1) [V] DCV (Agilent2 34420a Ch2) [V] Temperature (LS332) [K] Temperature (LS332) [Ohm]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
4.173951E+0 6.948836E-1 2.673046E+0 5.673628E-1 1.422000E+0 3.726800E+3
---------											
Time (Computer) [arb. units]	Heater (Lakeshore 332) [% power]	DCV (Agilent1 34420a Ch1) [V]	DCV (Agilent1 34420a Ch2) [V]	DCV (Agilent2 34420a Ch1) [V]	DCV (Agilent2 34420a Ch2) [V]	Temperature (LS332) [K]	Temperature (LS332) [Ohm]	Rxx (Ohm)	G1 (e2/h)	Rxy (Ohm)	R2 (Ohm)
0.00000E+0	0.00000E+0	4.17380E+0	6.94833E-1	2.67284E+0	5.67302E-1	1.42100E+0	3.72830E+3	1.95608E+1	1.31963E+3	3.00981E+1	8.57629E+2
1.00000E+0	0.00000E+0	4.17382E+0	6.94873E-1	2.67293E+0	5.67330E-1	1.42100E+0	3.72910E+3	1.95618E+1	1.31956E+3	3.00989E+1	8.57605E+2
2.00000E+0	0.00000E+0	4.17368E+0	6.94876E-1	2.67293E+0	5.67377E-1	1.42100E+0	3.73070E+3	1.95626E+1	1.31951E+3	3.01000E+1	8.57575E+2
3.00000E+0	0.00000E+0	4.17389E+0	6.94880E-1	2.67285E+0	5.67308E-1	1.42100E+0	3.73080E+3	1.95617E+1	1.31957E+3	3.00977E+1	8.57642E+2
4.00000E+0	0.00000E+0	4.17376E+0	6.94888E-1	2.67289E+0	5.67301E-1	1.42000E+0	3.73170E+3	1.95625E+1	1.31951E+3	3.00989E+1	8.57606E+2
5.00000E+0	0.00000E+0	4.17388E+0	6.94913E-1	2.67301E+0	5.67312E-1	1.42000E+0	3.73220E+3	1.95627E+1	1.31950E+3	3.00994E+1	8.57591E+2
6.00000E+0	0.00000E+0	4.17378E+0	6.94899E-1	2.67296E+0	5.67357E-1	1.42000E+0	3.73290E+3	1.95627E+1	1.31950E+3	3.00995E+1	8.57588E+2
7.00000E+0	0.00000E+0	4.17383E+0	6.94889E-1	2.67289E+0	5.67352E-1	1.42000E+0	3.73330E+3	1.95622E+1	1.31953E+3	3.00985E+1	8.57618E+2
8.00000E+0	0.00000E+0	4.17372E+0	6.94867E-1	2.67289E+0	5.67332E-1	1.42000E+0	3.73350E+3	1.95621E+1	1.31954E+3	3.00993E+1	8.57596E+2
9.00000E+0	0.00000E+0	4.17375E+0	6.94911E-1	2.67294E+0	5.67372E-1	1.42000E+0	3.73330E+3	1.95632E+1	1.31947E+3	3.00995E+1	8.57588E+2
1.00000E+1	0.00000E+0	4.17375E+0	6.94920E-1	2.67287E+0	5.67385E-1	1.42000E+0	3.73390E+3	1.95635E+1	1.31945E+3	3.00988E+1	8.57608E+2
1.10000E+1	0.00000E+0	4.17316E+0	6.94771E-1	2.67239E+0	5.67266E-1	1.42000E+0	3.73430E+3	1.95620E+1	1.31955E+3	3.00977E+1	8.57641E+2
1.20000E+1	0.00000E+0	4.17352E+0	6.94885E-1	2.67287E+0	5.67317E-1	1.42000E+0	3.73470E+3	1.95636E+1	1.31944E+3	3.01005E+1	8.57560E+2
1.30000E+1	0.00000E+0	4.17374E+0	6.94910E-1	2.67297E+0	5.67362E-1	1.42000E+0	3.73410E+3	1.95632E+1	1.31947E+3	3.00999E+1	8.57576E+2
1.40000E+1	0.00000E+0	4.17432E+0	6.95024E-1	2.67342E+0	5.67448E-1	1.42000E+0	3.73440E+3	1.95637E+1	1.31943E+3	3.01008E+1	8.57552E+2
1.50000E+1	0.00000E+0	4.17379E+0	6.94909E-1	2.67290E+0	5.67394E-1	1.42000E+0	3.73450E+3	1.95630E+1	1.31948E+3	3.00988E+1	8.57609E+2
1.60000E+1	0.00000E+0	4.17429E+0	6.94918E-1	2.67291E+0	5.67318E-1	1.42000E+0	3.73480E+3	1.95609E+1	1.31962E+3	3.00953E+1	8.57707E+2
1.70000E+1	0.00000E+0	4.17339E+0	6.94828E-1	2.67283E+0	5.67317E-1	1.42000E+0	3.73440E+3	1.95626E+1	1.31951E+3	3.01009E+1	8.57548E+2
1.80000E+1	0.00000E+0	4.17330E+0	6.94762E-1	2.67253E+0	5.67294E-1	1.42000E+0	3.73470E+3	1.95612E+1	1.31960E+3	3.00982E+1	8.57626E+2
1.90000E+1	0.00000E+0	4.17346E+0	6.94831E-1	2.67286E+0	5.67311E-1	1.41900E+0	3.73510E+3	1.95623E+1	1.31952E+3	3.01008E+1	8.57551E+2
2.00000E+1	0.00000E+0	4.17355E+0	6.94802E-1	2.67270E+0	5.67294E-1	1.41900E+0	3.73510E+3	1.95611E+1	1.31961E+3	3.00984E+1	8.57621E+2
2.10000E+1	0.00000E+0	4.17346E+0	6.94851E-1	2.67276E+0	5.67319E-1	1.41900E+0	3.73530E+3	1.95629E+1	1.31949E+3	3.00997E+1	8.57585E+2
2.20000E+1	0.00000E+0	4.17387E+0	6.94907E-1	2.67298E+0	5.67407E-1	1.41900E+0	3.73540E+3	1.95625E+1	1.31951E+3	3.00991E+1	8.57599E+2
2.30000E+1	0.00000E+0	4.17400E+0	6.94889E-1	2.67292E+0	5.67400E-1	1.41900E+0	3.73550E+3	1.95615E+1	1.31958E+3	3.00976E+1	8.57642E+2
2.40000E+1	0.00000E+0	4.17381E+0	6.94874E-1	2.67285E+0	5.67304E-1	1.41900E+0	3.73580E+3	1.95619E+1	1.31955E+3	3.00982E+1	8.57627E+2
2.50000E+1	0.00000E+0	4.17360E+0	6.94843E-1	2.67283E+0	5.67310E-1	1.41900E+0	3.73520E+3	1.95620E+1	1.31955E+3	3.00994E+1	8.57591E+2
2.60000E+1	0.00000E+0	4.17349E+0	6.94833E-1	2.67286E+0	5.67346E-1	1.41900E+0	3.73560E+3	1.95622E+1	1.31953E+3	3.01006E+1	8.57559E+2
2.70000E+1	0.00000E+0	4.17390E+0	6.94892E-1	2.67303E+0	5.67320E-1	1.41900E+0	3.73570E+3	1.95620E+1	1.31955E+3	3.00996E+1	8.57587E+2
2.80000E+1	0.00000E+0	4.17339E+0	6.94772E-1	2.67245E+0	5.67261E-1	1.41900E+0	3.73580E+3	1.95610E+1	1.31962E+3	3.00967E+1	8.57669E+2
2.90000E+1	0.00000E+0	4.17337E+0	6.94840E-1	2.67279E+0	5.67312E-1	1.41900E+0	3.73570E+3	1.95630E+1	1.31948E+3	3.01007E+1	8.57556E+2
3.00000E+1	0.00000E+0	4.17377E+0	6.94905E-1	2.67298E+0	5.67433E-1	1.41900E+0	3.73550E+3	1.95630E+1	1.31948E+3	3.01000E+1	8.57576E+2
3.10000E+1	0.00000E+0	4.17372E+0	6.94892E-1	2.67293E+0	5.67370E-1	1.41900E+0	3.73590E+3	1.95629E+1	1.31949E+3	3.00997E+1	8.57584E+2
3.20000E+1	0.00000E+0	4.17365E+0	6.94837E-1	2.67282E+0	5.67310E-1	1.41900E+0	3.73610E+3	1.95616E+1	1.31957E+3	3.00989E+1	8.57606E+2
3.30000E+1	0.00000E+0	4.17375E+0	6.94860E-1	2.67297E+0	5.67356E-1	1.41900E+0	3.73560E+3	1.95618E+1	1.31956E+3	3.01000E+1	8.57576E+2
3.40000E+1	0.00000E+0	4.17348E+0	6.94830E-1	2.67278E+0	5.67345E-1	1.41900E+0	3.73550E+3	1.95622E+1	1.31953E+3	3.00998E+1	8.57581E+2
3.50000E+1	0.00000E+0	4.17383E+0	6.94886E-1	2.67291E+0	5.67380E-1	1.41900E+0	3.73550E+3	1.95622E+1	1.31954E+3	3.00987E+1	8.57611E+2
3.60000E+1	0.00000E+0	4.17368E+0	6.94908E-1	2.67294E+0	5.67430E-1	1.41900E+0	3.73570E+3	1.95635E+1	1.31945E+3	3.01001E+1	8.57572E+2
3.70000E+1	0.00000E+0	4.17368E+0	6.94910E-1	2.67302E+0	5.67387E-1	1.41900E+0	3.73570E+3	1.95635E+1	1.31945E+3	3.01010E+1	8.57547E+2
3.80000E+1	0.00000E+0	4.17391E+0	6.94932E-1	2.67304E+0	5.67391E-1	1.41900E+0	3.73530E+3	1.95631E+1	1.31948E+3	3.00996E+1	8.57586E+2
3.90000E+1	0.00000E+0	4.17379E+0	6.94902E-1	2.67305E+0	5.67418E-1	1.41900E+0	3.73510E+3	1.95628E+1	1.31949E+3	3.01005E+1	8.57560E+2
4.00000E+1	0.00000E+0	4.17428E+0	6.94967E-1	2.67319E+0	5.67415E-1	1.41900E+0	3.73510E+3	1.95623E+1	1.31953E+3	3.00986E+1	8.57614E+2
4.10000E+1	0.00000E+0	4.17402E+0	6.94934E-1	2.67319E+0	5.67410E-1	1.41900E+0	3.73540E+3	1.95626E+1	1.31951E+3	3.01005E+1	8.57560E+2
4.20000E+1	0.00000E+0	4.17371E+0	6.94924E-1	2.67308E+0	5.67447E-1	1.41900E+0	3.73500E+3	1.95638E+1	1.31943E+3	3.01015E+1	8.57531E+2
4.30000E+1	0.00000E+0	4.17343E+0	6.94795E-1	2.67278E+0	5.67384E-1	1.42000E+0	3.73490E+3	1.95614E+1	1.31959E+3	3.01000E+1	8.57574E+2
4.40000E+1	0.00000E+0	4.17373E+0	6.94854E-1	2.67319E+0	5.67446E-1	1.41900E+0	3.73500E+3	1.95617E+1	1.31957E+3	3.01026E+1	8.57500E+2
4.50000E+1	0.00000E+0	4.17407E+0	6.94897E-1	2.67324E+0	5.67472E-1	1.41900E+0	3.73520E+3	1.95613E+1	1.31959E+3	3.01006E+1	8.57557E+2
4.60000E+1	0.00000E+0	4.17422E+0	6.94905E-1	2.67326E+0	5.67490E-1	1.42000E+0	3.73470E+3	1.95609E+1	1.31962E+3	3.00998E+1	8.57581E+2
4.70000E+1	0.00000E+0	4.17378E+0	6.94815E-1	2.67287E+0	5.67415E-1	1.42000E+0	3.73480E+3	1.95604E+1	1.31966E+3	3.00986E+1	8.57614E+2
4.80000E+1	0.00000E+0	4.17342E+0	6.94781E-1	2.67285E+0	5.67376E-1	1.41900E+0	3.73500E+3	1.95611E+1	1.31961E+3	3.01010E+1	8.57546E+2
4.90000E+1	0.00000E+0	4.17407E+0	6.94917E-1	2.67327E+0	5.67475E-1	1.41900E+0	3.73520E+3	1.95619E+1	1.31955E+3	3.01010E+1	8.57547E+2
5.00000E+1	0.00000E+0	4.17371E+0	6.94832E-1	2.67302E+0	5.67450E-1	1.41900E+0	3.73500E+3	1.95612E+1	1.31960E+3	3.01007E+1	8.57554E+2
5.10000E+1	0.00000E+0	4.17326E+0	6.94765E-1	2.67275E+0	5.67385E-1	1.42000E+0	3.73470E+3	1.95614E+1	1.31959E+3	3.01010E+1	8.57548E+2
5.20000E+1	0.00000E+0	4.17380E+0	6.94875E-1	2.67311E+0	5.67463E-1	1.42000E+0	3.73470E+3	1.95620E+1	1.31955E+3	3.01011E+1	8.57543E+2
5.30000E+1	0.00000E+0	4.17368E+0	6.94880E-1	2.67308E+0	5.67441E-1	1.41900E+0	3.73510E+3	1.95627E+1	1.31950E+3	3.01017E+1	8.57527E+2
5.40000E+1	0.00000E+0	4.17342E+0	6.94837E-1	2.67294E+0	5.67397E-1	1.41900E+0	3.73500E+3	1.95627E+1	1.31950E+3	3.01020E+1	8.57517E+2
5.50000E+1	0.00000E+0	4.17368E+0	6.94887E-1	2.67311E+0	5.67484E-1	1.41900E+0	3.73510E+3	1.95629E+1	1.31949E+3	3.01021E+1	8.57516E+2
5.60000E+1	0.00000E+0	4.17296E+0	6.94733E-1	2.67261E+0	5.67355E-1	1.41900E+0	3.73500E+3	1.95619E+1	1.31955E+3	3.01016E+1	8.57530E+2
5.70000E+1	0.00000E+0	4.17360E+0	6.94844E-1	2.67305E+0	5.67441E-1	1.41900E+0	3.73540E+3	1.95621E+1	1.31954E+3	3.01020E+1	8.57519E+2
5.80000E+1	0.00000E+0	4.17346E+0	6.94807E-1	2.67288E+0	5.67394E-1	1.41900E+0	3.73550E+3	1.95616E+1	1.31957E+3	3.01010E+1	8.57546E+2
5.90000E+1	0.00000E+0	4.17371E+0	6.94801E-1	2.67292E+0	5.67263E-1	1.42000E+0	3.73470E+3	1.95603E+1	1.31966E+3	3.00996E+1	8.57585E+2
6.00000E+1	0.00000E+0	4.17308E+0	6.94715E-1	2.67260E+0	5.67328E-1	1.42000E+0	3.73490E+3	1.95609E+1	1.31962E+3	3.01006E+1	8.57557E+2
6.10000E+1	0.00000E+0	4.17367E+0	6.94863E-1	2.67315E+0	5.67426E-1	1.41900E+0	3.73510E+3	1.95622E+1	1.31953E+3	3.01025E+1	8.57504E+2
6.20000E+1	0.00000E+0	4.17372E+0	6.94847E-1	2.67303E+0	5.67440E-1	1.42000E+0	3.73450E+3	1.95616E+1	1.31958E+3	3.01009E+1	8.57549E+2
6.30000E+1	0.00000E+0	4.17361E+0	6.94809E-1	2.67299E+0	5.67391E-1	1.42000E+0	3.73450E+3	1.95610E+1	1.31961E+3	3.01012E+1	8.57542E+2
6.40000E+1	0.00000E+0	4.17353E+0	6.94806E-1	2.67296E+0	5.67386E-1	1.42000E+0	3.73480E+3	1.95613E+1	1.31960E+3	3.01014E+1	8.57534E+2
6.50000E+1	0.00000E+0	4.17337E+0	6.94816E-1	2.67296E+0	5.67365E-1	1.42000E+0	3.73450E+3	1.95623E+1	1.31953E+3	3.01026E+1	8.57502E+2
6.60000E+1	0.00000E+0	4.17342E+0	6.94832E-1	2.67307E+0	5.67377E-1	1.41900E+0	3.73460E+3	1.95626E+1	1.31951E+3	3.01034E+1	8.57477E+2
6.70000E+1	0.00000E+0	4.17365E+0	6.94852E-1	2.67309E+0	5.67389E-1	1.41900E+0	3.73520E+3	1.95620E+1	1.31955E+3	3.01020E+1	8.57518E+2
6.80000E+1	0.00000E+0	4.17348E+0	6.94805E-1	2.67285E+0	5.67389E-1	1.41900E+0	3.73500E+3	1.95615E+1	1.31958E+3	3.01006E+1	8.57558E+2
6.90000E+1	0.00000E+0	4.17348E+0	6.94841E-1	2.67301E+0	5.67409E-1	1.41900E+0	3.73500E+3	1.95625E+1	1.31951E+3	3.01023E+1	8.57510E+2
7.00000E+1	0.00000E+0	4.17362E+0	6.94821E-1	2.67302E+0	5.67414E-1	1.41900E+0	3.73460E+3	1.95613E+1	1.31959E+3	3.01015E+1	8.57533E+2
7.10000E+1	0.00000E+0	4.17353E+0	6.94804E-1	2.67296E+0	5.67462E-1	1.41900E+0	3.73530E+3	1.95612E+1	1.31960E+3	3.01015E+1	8.57533E+2
7.20000E+1	0.00000E+0	4.17343E+0	6.94816E-1	2.67294E+0	5.67375E-1	1.41900E+0	3.73520E+3	1.95620E+1	1.31955E+3	3.01019E+1	8.57521E+2
7.30000E+1	0.00000E+0	4.17348E+0	6.94840E-1	2.67302E+0	5.67386E-1	1.41900E+0	3.73530E+3	1.95625E+1	1.31951E+3	3.01024E+1	8.57506E+2
7.40000E+1	0.00000E+0	4.17356E+0	6.94845E-1	2.67299E+0	5.67371E-1	1.42000E+0	3.73540E+3	1.95623E+1	1.31953E+3	3.01015E+1	8.57531E+2
7.50000E+1	0.00000E+0	4.17352E+0	6.94831E-1	2.67286E+0	5.67396E-1	1.42000E+0	3.73470E+3	1.95620E+1	1.31955E+3	3.01004E+1	8.57565E+2
7.60000E+1	0.00000E+0	4.17342E+0	6.94824E-1	2.67295E+0	5.67391E-1	1.42000E+0	3.73470E+3	1.95623E+1	1.31953E+3	3.01020E+1	8.57517E+2
7.70000E+1	0.00000E+0	4.17368E+0	6.94862E-1	2.67306E+0	5.67398E-1	1.42000E+0	3.73480E+3	1.95622E+1	1.31954E+3	3.01014E+1	8.57533E+2
7.80000E+1	0.00000E+0	4.17358E+0	6.94860E-1	2.67298E+0	5.67403E-1	1.41900E+0	3.73500E+3	1.95626E+1	1.31951E+3	3.01013E+1	8.57537E+2
7.90000E+1	0.00000E+0	4.17350E+0	6.94877E-1	2.67293E+0	5.67409E-1	1.42000E+0	3.73440E+3	1.95635E+1	1.31945E+3	3.01013E+1	8.57537E+2
8.00000E+1	0.00000E+0	4.17353E+0	6.94926E-1	2.67301E+0	5.67407E-1	1.42000E+0	3.73470E+3	1.95647E+1	1.31937E+3	3.01020E+1	8.57518E+2
8.10000E+1	0.00000E+0	4.17364E+0	6.94920E-1	2.67296E+0	5.67427E-1	1.42000E+0	3.73460E+3	1.95640E+1	1.31941E+3	3.01006E+1	8.57558E+2
8.20000E+1	0.00000E+0	4.17362E+0	6.94866E-1	2.67287E+0	5.67433E-1	1.41900E+0	3.73460E+3	1.95626E+1	1.31951E+3	3.00997E+1	8.57583E+2
8.30000E+1	0.00000E+0	4.17348E+0	6.94844E-1	2.67289E+0	5.67393E-1	1.41900E+0	3.73550E+3	1.95626E+1	1.31951E+3	3.01010E+1	8.57545E+2
8.40000E+1	0.00000E+0	4.17354E+0	6.94868E-1	2.67292E+0	5.67399E-1	1.41900E+0	3.73550E+3	1.95630E+1	1.31948E+3	3.01009E+1	8.57549E+2
8.50000E+1	0.00000E+0	4.17368E+0	6.94892E-1	2.67298E+0	5.67401E-1	1.41900E+0	3.73500E+3	1.95630E+1	1.31948E+3	3.01005E+1	8.57560E+2
8.60000E+1	0.00000E+0	4.17358E+0	6.94845E-1	2.67285E+0	5.67311E-1	1.42000E+0	3.73470E+3	1.95622E+1	1.31953E+3	3.00998E+1	8.57579E+2
8.70000E+1	0.00000E+0	4.17352E+0	6.94845E-1	2.67289E+0	5.67321E-1	1.41900E+0	3.73510E+3	1.95625E+1	1.31952E+3	3.01007E+1	8.57554E+2
8.80000E+1	0.00000E+0	4.17359E+0	6.94890E-1	2.67293E+0	5.67310E-1	1.41900E+0	3.73500E+3	1.95634E+1	1.31945E+3	3.01007E+1	8.57554E+2
8.90000E+1	0.00000E+0	4.17366E+0	6.94870E-1	2.67304E+0	5.67395E-1	1.41900E+0	3.73520E+3	1.95625E+1	1.31951E+3	3.01013E+1	8.57537E+2
9.00000E+1	0.00000E+0	4.17348E+0	6.94851E-1	2.67291E+0	5.67391E-1	1.42000E+0	3.73460E+3	1.95628E+1	1.31949E+3	3.01012E+1	8.57539E+2
9.10000E+1	0.00000E+0	4.17348E+0	6.94870E-1	2.67294E+0	5.67365E-1	1.42000E+0	3.73480E+3	1.95634E+1	1.31946E+3	3.01015E+1	8.57531E+2
9.20000E+1	0.00000E+0	4.17371E+0	6.94887E-1	2.67298E+0	5.67416E-1	1.42000E+0	3.73490E+3	1.95627E+1	1.31950E+3	3.01004E+1	8.57565E+2
9.30000E+1	0.00000E+0	4.17361E+0	6.94863E-1	2.67294E+0	5.67391E-1	1.41900E+0	3.73540E+3	1.95625E+1	1.31951E+3	3.01006E+1	8.57557E+2
9.40000E+1	0.00000E+0	4.17344E+0	6.94855E-1	2.67289E+0	5.67354E-1	1.41900E+0	3.73530E+3	1.95631E+1	1.31947E+3	3.01012E+1	8.57540E+2
9.50000E+1	0.00000E+0	4.17347E+0	6.94853E-1	2.67287E+0	5.67429E-1	1.41900E+0	3.73490E+3	1.95629E+1	1.31949E+3	3.01008E+1	8.57553E+2
9.60000E+1	0.00000E+0	4.17365E+0	6.94879E-1	2.67292E+0	5.67403E-1	1.42000E+0	3.73500E+3	1.95628E+1	1.31949E+3	3.01001E+1	8.57572E+2
9.70000E+1	0.00000E+0	4.17361E+0	6.94862E-1	2.67286E+0	5.67399E-1	1.41900E+0	3.73510E+3	1.95625E+1	1.31951E+3	3.00997E+1	8.57584E+2
9.80000E+1	0.00000E+0	4.17346E+0	6.94852E-1	2.67290E+0	5.67466E-1	1.41900E+0	3.73510E+3	1.95629E+1	1.31949E+3	3.01012E+1	8.57541E+2
9.90000E+1	0.00000E+0	4.17364E+0	6.94873E-1	2.67296E+0	5.67487E-1	1.41900E+0	3.73530E+3	1.95627E+1	1.31950E+3	3.01006E+1	8.57557E+2
1.00000E+2	0.00000E+0	4.17371E+0	6.94870E-1	2.67293E+0	5.67412E-1	1.41900E+0	3.73500E+3	1.95623E+1	1.31953E+3	3.00998E+1	8.57581E+2
1.01000E+2	0.00000E+0	4.17349E+0	6.94864E-1	2.67285E+0	5.67391E-1	1.42000E+0	3.73460E+3	1.95631E+1	1.31947E+3	3.01004E+1	8.57564E+2
1.02000E+2	0.00000E+0	4.17365E+0	6.94897E-1	2.67298E+0	5.67423E-1	1.42000E+0	3.73470E+3	1.95633E+1	1.31946E+3	3.01008E+1	8.57553E+2
1.03000E+2	0.00000E+0	4.17374E+0	6.94880E-1	2.67300E+0	5.67436E-1	1.42000E+0	3.73460E+3	1.95624E+1	1.31952E+3	3.01003E+1	8.57565E+2
1.04000E+2	0.00000E+0	4.17364E+0	6.94875E-1	2.67289E+0	5.67446E-1	1.42000E+0	3.73450E+3	1.95627E+1	1.31950E+3	3.00999E+1	8.57578E+2
1.05000E+2	0.00000E+0	4.17362E+0	6.94882E-1	2.67293E+0	5.67459E-1	1.41900E+0	3.73540E+3	1.95630E+1	1.31948E+3	3.01004E+1	8.57562E+2
1.06000E+2	0.00000E+0	4.17375E+0	6.94923E-1	2.67297E+0	5.67417E-1	1.41900E+0	3.73510E+3	1.95635E+1	1.31944E+3	3.00999E+1	8.57578E+2
1.07000E+2	0.00000E+0	4.17377E+0	6.94898E-1	2.67287E+0	5.67413E-1	1.41900E+0	3.73540E+3	1.95628E+1	1.31950E+3	3.00986E+1	8.57614E+2
1.08000E+2	0.00000E+0	4.17359E+0	6.94854E-1	2.67285E+0	5.67435E-1	1.41900E+0	3.73540E+3	1.95624E+1	1.31952E+3	3.00997E+1	8.57582E+2
1.09000E+2	0.00000E+0	4.17364E+0	6.94902E-1	2.67295E+0	5.67463E-1	1.42000E+0	3.73460E+3	1.95635E+1	1.31945E+3	3.01005E+1	8.57561E+2
1.10000E+2	0.00000E+0	4.17383E+0	6.94902E-1	2.67298E+0	5.67460E-1	1.42000E+0	3.73480E+3	1.95626E+1	1.31951E+3	3.00994E+1	8.57591E+2
1.11000E+2	0.00000E+0	4.17386E+0	6.94908E-1	2.67287E+0	5.67479E-1	1.42000E+0	3.73480E+3	1.95626E+1	1.31951E+3	3.00980E+1	8.57632E+2
1.12000E+2	0.00000E+0	4.17377E+0	6.94899E-1	2.67289E+0	5.67376E-1	1.42000E+0	3.73460E+3	1.95628E+1	1.31949E+3	3.00989E+1	8.57607E+2
1.13000E+2	0.00000E+0	4.17373E+0	6.94893E-1	2.67294E+0	5.67512E-1	1.41900E+0	3.73500E+3	1.95628E+1	1.31949E+3	3.00998E+1	8.57581E+2
1.14000E+2	0.00000E+0	4.17391E+0	6.94910E-1	2.67293E+0	5.67539E-1	1.41900E+0	3.73500E+3	1.95625E+1	1.31952E+3	3.00984E+1	8.57620E+2
1.15000E+2	0.00000E+0	4.17387E+0	6.94865E-1	2.67284E+0	5.67492E-1	1.42000E+0	3.73450E+3	1.95614E+1	1.31959E+3	3.00977E+1	8.57641E+2
1.16000E+2	0.00000E+0	4.17365E+0	6.94871E-1	2.67281E+0	5.67503E-1	1.42000E+0	3.73440E+3	1.95626E+1	1.31951E+3	3.00988E+1	8.57608E+2
1.17000E+2	0.00000E+0	4.17390E+0	6.94910E-1	2.67292E+0	5.67454E-1	1.41900E+0	3.73520E+3	1.95625E+1	1.31951E+3	3.00983E+1	8.57622E+2
1.18000E+2	0.00000E+0	4.17394E+0	6.94902E-1	2.67296E+0	5.67464E-1	1.41900E+0	3.73510E+3	1.95621E+1	1.31954E+3	3.00985E+1	8.57617E+2
1.19000E+2	0.00000E+0	4.17384E+0	6.94891E-1	2.67280E+0	5.67440E-1	1.42000E+0	3.73480E+3	1.95623E+1	1.31953E+3	3.00974E+1	8.57648E+2
1.20000E+2	0.00000E+0	4.17388E+0	6.94901E-1	2.67294E+0	5.67529E-1	1.41900E+0	3.73500E+3	1.95623E+1	1.31953E+3	3.00986E+1	8.57613E+2
0.00000E+0	5.00000E-1	4.17394E+0	6.94904E-1	2.67277E+0	5.67488E-1	1.42100E+0	3.72770E+3	1.95622E+1	1.31954E+3	3.00963E+1	8.57680E+2
1.00000E+0	5.00000E-1	4.17369E+0	6.94882E-1	2.67285E+0	5.67510E-1	1.42300E+0	3.72140E+3	1.95627E+1	1.31950E+3	3.00990E+1	8.57602E+2
2.00000E+0	5.00000E-1	4.17396E+0	6.94901E-1	2.67290E+0	5.67527E-1	1.42400E+0	3.71610E+3	1.95620E+1	1.31955E+3	3.00976E+1	8.57644E+2
3.00000E+0	5.00000E-1	4.17413E+0	6.94924E-1	2.67292E+0	5.67476E-1	1.42500E+0	3.71160E+3	1.95618E+1	1.31956E+3	3.00966E+1	8.57672E+2
4.00000E+0	5.00000E-1	4.17400E+0	6.94903E-1	2.67282E+0	5.67508E-1	1.42600E+0	3.70830E+3	1.95619E+1	1.31956E+3	3.00964E+1	8.57677E+2
5.00000E+0	5.00000E-1	4.17379E+0	6.94875E-1	2.67286E+0	5.67512E-1	1.42700E+0	3.70470E+3	1.95620E+1	1.31955E+3	3.00984E+1	8.57620E+2
6.00000E+0	5.00000E-1	4.17403E+0	6.94930E-1	2.67285E+0	5.67531E-1	1.42800E+0	3.70170E+3	1.95625E+1	1.31952E+3	3.00966E+1	8.57672E+2
7.00000E+0	5.00000E-1	4.17408E+0	6.94904E-1	2.67285E+0	5.67483E-1	1.42900E+0	3.69940E+3	1.95615E+1	1.31958E+3	3.00962E+1	8.57682E+2
8.00000E+0	5.00000E-1	4.17382E+0	6.94865E-1	2.67281E+0	5.67564E-1	1.42900E+0	3.69720E+3	1.95616E+1	1.31958E+3	3.00976E+1	8.57643E+2
9.00000E+0	5.00000E-1	4.17387E+0	6.94904E-1	2.67276E+0	5.67491E-1	1.43000E+0	3.69450E+3	1.95625E+1	1.31951E+3	3.00967E+1	8.57669E+2
1.00000E+1	5.00000E-1	4.17406E+0	6.94911E-1	2.67284E+0	5.67554E-1	1.43100E+0	3.69270E+3	1.95618E+1	1.31956E+3	3.00962E+1	8.57682E+2
1.10000E+1	5.00000E-1	4.17407E+0	6.94922E-1	2.67286E+0	5.67500E-1	1.43100E+0	3.69150E+3	1.95620E+1	1.31955E+3	3.00963E+1	8.57680E+2
1.20000E+1	5.00000E-1	4.17397E+0	6.94899E-1	2.67281E+0	5.67521E-1	1.43100E+0	3.69010E+3	1.95618E+1	1.31956E+3	3.00966E+1	8.57673E+2
1.30000E+1	5.00000E-1	4.17392E+0	6.94896E-1	2.67288E+0	5.67517E-1	1.43200E+0	3.68870E+3	1.95620E+1	1.31955E+3	3.00977E+1	8.57639E+2
1.40000E+1	5.00000E-1	4.17416E+0	6.94913E-1	2.67279E+0	5.67504E-1	1.43200E+0	3.68800E+3	1.95614E+1	1.31959E+3	3.00949E+1	8.57721E+2
