Name: Sanjib
Sample: H1242
Measuring Station: Gilgamesh
Start Date/Time: 6/23/2019 / 12:34:08 PM
Actual time: 6/23/2019 / 12:34:10 PM

Comment:
H1242 [ZnTe\CuMnSb\Ru]

Ref resistor=47 ohm

B= 0T  Time constant=1s

I(1-10)
Vexc=0.9 V; Voltage Divider=30:1

Vref-Ag1-Ch1 (sen20mv)
V(11-12)-Ag1-Ch2 (sen50mv)
V(1-12)-Ag2-Ch1 (sen20mv)
V(11-10)-Ag2-Ch2 (sen20mv)



Swept Device: Time (Computer) [arb. units]
Beginvalue: 0.000000E+0; Endvalue: 3.600000E+3
Measurement type: Unidirectional
Step Device: Heater (Lakeshore 332) [% power]
Beginvalue: 9.000000E+1; Endvalue: 9.000000E+1
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
9.00000E+1##1.00000E+0##1.00000E+0

DCV (Agilent1 34420a Ch1) [V] DCV (Agilent1 34420a Ch2) [V] DCV (Agilent2 34420a Ch1) [V] DCV (Agilent2 34420a Ch2) [V] Temperature (LS332) [K] Temperature (LS332) [Ohm]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
3.249332E+0 1.122543E+0 3.176534E+0 8.327532E-1 9.604200E+1 1.089400E+2
---------											
Time (Computer) [arb. units]	Heater (Lakeshore 332) [% power]	DCV (Agilent1 34420a Ch1) [V]	DCV (Agilent1 34420a Ch2) [V]	DCV (Agilent2 34420a Ch1) [V]	DCV (Agilent2 34420a Ch2) [V]	Temperature (LS332) [K]	Temperature (LS332) [Ohm]	Rxx (Ohm)	G1 (e2/h)	Rxy (Ohm)	R2 (Ohm)
4.53000E+2	9.00000E+1	3.21424E+0	1.14973E+0	3.15549E+0	8.56046E-1	1.12620E+2	9.78600E+1	4.20295E+1	6.14163E+2	4.61410E+1	5.59438E+2
4.54000E+2	9.00000E+1	3.21390E+0	1.14985E+0	3.15539E+0	8.56166E-1	1.12770E+2	9.77700E+1	4.20384E+1	6.14034E+2	4.61444E+1	5.59396E+2
4.55000E+2	9.00000E+1	3.21378E+0	1.15003E+0	3.15467E+0	8.56385E-1	1.12920E+2	9.76900E+1	4.20465E+1	6.13915E+2	4.61355E+1	5.59504E+2
4.56000E+2	9.00000E+1	3.21366E+0	1.15023E+0	3.15447E+0	8.56534E-1	1.13060E+2	9.76000E+1	4.20555E+1	6.13784E+2	4.61343E+1	5.59519E+2
4.57000E+2	9.00000E+1	3.21317E+0	1.15037E+0	3.15551E+0	8.56629E-1	1.13210E+2	9.75200E+1	4.20670E+1	6.13617E+2	4.61567E+1	5.59248E+2
4.58000E+2	9.00000E+1	3.21273E+0	1.15043E+0	3.15554E+0	8.56720E-1	1.13360E+2	9.74300E+1	4.20750E+1	6.13500E+2	4.61634E+1	5.59166E+2
4.59000E+2	9.00000E+1	3.21256E+0	1.15059E+0	3.15546E+0	8.56865E-1	1.13500E+2	9.73500E+1	4.20832E+1	6.13380E+2	4.61646E+1	5.59152E+2
4.60000E+2	9.00000E+1	3.21237E+0	1.15081E+0	3.15490E+0	8.57080E-1	1.13650E+2	9.72600E+1	4.20935E+1	6.13230E+2	4.61591E+1	5.59218E+2
4.61000E+2	9.00000E+1	3.21234E+0	1.15107E+0	3.15446E+0	8.57256E-1	1.13800E+2	9.71800E+1	4.21036E+1	6.13082E+2	4.61531E+1	5.59290E+2
4.62000E+2	9.00000E+1	3.21235E+0	1.15140E+0	3.15297E+0	8.57625E-1	1.13950E+2	9.70900E+1	4.21154E+1	6.12912E+2	4.61312E+1	5.59556E+2
4.63000E+2	9.00000E+1	3.21296E+0	1.15186E+0	3.15041E+0	8.57967E-1	1.14090E+2	9.70100E+1	4.21241E+1	6.12785E+2	4.60850E+1	5.60117E+2
4.64000E+2	9.00000E+1	3.21300E+0	1.15208E+0	3.14970E+0	8.58099E-1	1.14230E+2	9.69300E+1	4.21316E+1	6.12675E+2	4.60741E+1	5.60250E+2
4.65000E+2	9.00000E+1	3.21335E+0	1.15242E+0	3.14791E+0	8.58368E-1	1.14380E+2	9.68400E+1	4.21396E+1	6.12559E+2	4.60427E+1	5.60631E+2
4.66000E+2	9.00000E+1	3.21300E+0	1.15262E+0	3.14843E+0	8.58506E-1	1.14530E+2	9.67600E+1	4.21515E+1	6.12386E+2	4.60554E+1	5.60477E+2
4.67000E+2	9.00000E+1	3.21266E+0	1.15275E+0	3.14832E+0	8.58585E-1	1.14670E+2	9.66800E+1	4.21607E+1	6.12252E+2	4.60587E+1	5.60437E+2
4.68000E+2	9.00000E+1	3.21246E+0	1.15289E+0	3.14809E+0	8.58766E-1	1.14820E+2	9.65900E+1	4.21686E+1	6.12138E+2	4.60582E+1	5.60443E+2
4.69000E+2	9.00000E+1	3.21230E+0	1.15314E+0	3.14833E+0	8.58902E-1	1.14960E+2	9.65100E+1	4.21796E+1	6.11979E+2	4.60640E+1	5.60372E+2
4.70000E+2	9.00000E+1	3.21190E+0	1.15326E+0	3.14841E+0	8.59092E-1	1.15110E+2	9.64300E+1	4.21892E+1	6.11839E+2	4.60710E+1	5.60287E+2
4.71000E+2	9.00000E+1	3.21181E+0	1.15348E+0	3.14795E+0	8.59332E-1	1.15260E+2	9.63400E+1	4.21985E+1	6.11704E+2	4.60656E+1	5.60353E+2
4.72000E+2	9.00000E+1	3.21169E+0	1.15365E+0	3.14746E+0	8.59366E-1	1.15390E+2	9.62700E+1	4.22065E+1	6.11588E+2	4.60602E+1	5.60419E+2
4.73000E+2	9.00000E+1	3.21142E+0	1.15380E+0	3.14758E+0	8.59556E-1	1.15540E+2	9.61800E+1	4.22156E+1	6.11456E+2	4.60658E+1	5.60351E+2
4.74000E+2	9.00000E+1	3.21114E+0	1.15391E+0	3.14769E+0	8.59681E-1	1.15680E+2	9.61000E+1	4.22231E+1	6.11348E+2	4.60713E+1	5.60284E+2
4.75000E+2	9.00000E+1	3.21074E+0	1.15399E+0	3.14864E+0	8.59703E-1	1.15830E+2	9.60200E+1	4.22313E+1	6.11230E+2	4.60910E+1	5.60045E+2
4.76000E+2	9.00000E+1	3.21015E+0	1.15402E+0	3.14936E+0	8.59688E-1	1.15970E+2	9.59400E+1	4.22401E+1	6.11101E+2	4.61101E+1	5.59812E+2
4.77000E+2	9.00000E+1	3.20914E+0	1.15387E+0	3.15206E+0	8.59661E-1	1.16110E+2	9.58600E+1	4.22480E+1	6.10988E+2	4.61640E+1	5.59159E+2
4.78000E+2	9.00000E+1	3.20835E+0	1.15384E+0	3.15360E+0	8.59711E-1	1.16250E+2	9.57800E+1	4.22575E+1	6.10851E+2	4.61981E+1	5.58746E+2
4.79000E+2	9.00000E+1	3.20797E+0	1.15399E+0	3.15363E+0	8.59783E-1	1.16400E+2	9.56900E+1	4.22679E+1	6.10700E+2	4.62038E+1	5.58676E+2
4.80000E+2	9.00000E+1	3.20755E+0	1.15407E+0	3.15399E+0	8.59919E-1	1.16540E+2	9.56100E+1	4.22763E+1	6.10579E+2	4.62153E+1	5.58539E+2
4.81000E+2	9.00000E+1	3.20750E+0	1.15434E+0	3.15407E+0	8.60092E-1	1.16690E+2	9.55300E+1	4.22867E+1	6.10428E+2	4.62171E+1	5.58517E+2
4.82000E+2	9.00000E+1	3.20711E+0	1.15448E+0	3.15361E+0	8.60268E-1	1.16820E+2	9.54500E+1	4.22971E+1	6.10278E+2	4.62161E+1	5.58529E+2
4.83000E+2	9.00000E+1	3.20666E+0	1.15455E+0	3.15451E+0	8.60229E-1	1.16970E+2	9.53700E+1	4.23056E+1	6.10156E+2	4.62355E+1	5.58294E+2
4.84000E+2	9.00000E+1	3.20604E+0	1.15453E+0	3.15540E+0	8.60291E-1	1.17110E+2	9.52900E+1	4.23130E+1	6.10048E+2	4.62577E+1	5.58026E+2
4.85000E+2	9.00000E+1	3.20596E+0	1.15473E+0	3.15479E+0	8.60453E-1	1.17250E+2	9.52100E+1	4.23213E+1	6.09929E+2	4.62498E+1	5.58121E+2
4.86000E+2	9.00000E+1	3.20594E+0	1.15497E+0	3.15422E+0	8.60765E-1	1.17390E+2	9.51400E+1	4.23303E+1	6.09800E+2	4.62417E+1	5.58219E+2
4.87000E+2	9.00000E+1	3.20594E+0	1.15516E+0	3.15405E+0	8.60881E-1	1.17530E+2	9.50600E+1	4.23374E+1	6.09697E+2	4.62393E+1	5.58248E+2
4.88000E+2	9.00000E+1	3.20541E+0	1.15517E+0	3.15462E+0	8.60888E-1	1.17670E+2	9.49800E+1	4.23446E+1	6.09593E+2	4.62552E+1	5.58056E+2
4.89000E+2	9.00000E+1	3.20499E+0	1.15527E+0	3.15492E+0	8.61013E-1	1.17810E+2	9.49000E+1	4.23541E+1	6.09457E+2	4.62659E+1	5.57928E+2
4.90000E+2	9.00000E+1	3.20501E+0	1.15557E+0	3.15426E+0	8.61308E-1	1.17960E+2	9.48200E+1	4.23649E+1	6.09302E+2	4.62558E+1	5.58049E+2
4.91000E+2	9.00000E+1	3.20480E+0	1.15577E+0	3.15394E+0	8.61403E-1	1.18090E+2	9.47400E+1	4.23747E+1	6.09160E+2	4.62542E+1	5.58069E+2
4.92000E+2	9.00000E+1	3.20478E+0	1.15601E+0	3.15280E+0	8.61637E-1	1.18230E+2	9.46600E+1	4.23841E+1	6.09026E+2	4.62377E+1	5.58267E+2
4.93000E+2	9.00000E+1	3.20481E+0	1.15622E+0	3.15223E+0	8.61796E-1	1.18370E+2	9.45800E+1	4.23911E+1	6.08924E+2	4.62290E+1	5.58372E+2
4.94000E+2	9.00000E+1	3.20477E+0	1.15652E+0	3.15189E+0	8.62013E-1	1.18510E+2	9.45100E+1	4.24027E+1	6.08759E+2	4.62244E+1	5.58428E+2
4.95000E+2	9.00000E+1	3.20421E+0	1.15654E+0	3.15272E+0	8.62057E-1	1.18660E+2	9.44300E+1	4.24108E+1	6.08642E+2	4.62447E+1	5.58183E+2
4.96000E+2	9.00000E+1	3.20404E+0	1.15671E+0	3.15224E+0	8.62218E-1	1.18790E+2	9.43500E+1	4.24193E+1	6.08520E+2	4.62402E+1	5.58238E+2
4.97000E+2	9.00000E+1	3.20398E+0	1.15691E+0	3.15197E+0	8.62371E-1	1.18930E+2	9.42700E+1	4.24276E+1	6.08401E+2	4.62370E+1	5.58276E+2
4.98000E+2	9.00000E+1	3.20369E+0	1.15704E+0	3.15240E+0	8.62497E-1	1.19070E+2	9.42000E+1	4.24362E+1	6.08277E+2	4.62475E+1	5.58149E+2
4.99000E+2	9.00000E+1	3.20329E+0	1.15718E+0	3.15224E+0	8.62705E-1	1.19210E+2	9.41200E+1	4.24466E+1	6.08129E+2	4.62509E+1	5.58109E+2
5.00000E+2	9.00000E+1	3.20311E+0	1.15729E+0	3.15218E+0	8.62692E-1	1.19340E+2	9.40400E+1	4.24531E+1	6.08036E+2	4.62526E+1	5.58087E+2
5.01000E+2	9.00000E+1	3.20276E+0	1.15736E+0	3.15268E+0	8.62822E-1	1.19480E+2	9.39700E+1	4.24603E+1	6.07933E+2	4.62651E+1	5.57937E+2
5.02000E+2	9.00000E+1	3.20237E+0	1.15752E+0	3.15300E+0	8.62968E-1	1.19620E+2	9.38900E+1	4.24714E+1	6.07774E+2	4.62754E+1	5.57813E+2
5.03000E+2	9.00000E+1	3.20209E+0	1.15771E+0	3.15265E+0	8.63167E-1	1.19760E+2	9.38100E+1	4.24821E+1	6.07621E+2	4.62742E+1	5.57826E+2
5.04000E+2	9.00000E+1	3.20195E+0	1.15785E+0	3.15284E+0	8.63250E-1	1.19890E+2	9.37400E+1	4.24891E+1	6.07521E+2	4.62791E+1	5.57768E+2
5.05000E+2	9.00000E+1	3.20179E+0	1.15807E+0	3.15199E+0	8.63462E-1	1.20030E+2	9.36600E+1	4.24991E+1	6.07378E+2	4.62689E+1	5.57890E+2
5.06000E+2	9.00000E+1	3.20175E+0	1.15830E+0	3.15154E+0	8.63645E-1	1.20170E+2	9.35900E+1	4.25082E+1	6.07247E+2	4.62630E+1	5.57962E+2
5.07000E+2	9.00000E+1	3.20274E+0	1.15896E+0	3.14695E+0	8.64204E-1	1.20300E+2	9.35100E+1	4.25192E+1	6.07091E+2	4.61814E+1	5.58948E+2
5.08000E+2	9.00000E+1	3.20313E+0	1.15928E+0	3.14520E+0	8.64392E-1	1.20440E+2	9.34300E+1	4.25259E+1	6.06995E+2	4.61500E+1	5.59328E+2
5.09000E+2	9.00000E+1	3.20294E+0	1.15942E+0	3.14543E+0	8.64560E-1	1.20570E+2	9.33600E+1	4.25335E+1	6.06886E+2	4.61561E+1	5.59254E+2
5.10000E+2	9.00000E+1	3.20279E+0	1.15959E+0	3.14533E+0	8.64772E-1	1.20710E+2	9.32900E+1	4.25416E+1	6.06771E+2	4.61568E+1	5.59246E+2
5.11000E+2	9.00000E+1	3.20264E+0	1.15977E+0	3.14498E+0	8.64803E-1	1.20850E+2	9.32100E+1	4.25503E+1	6.06647E+2	4.61538E+1	5.59282E+2
5.12000E+2	9.00000E+1	3.20235E+0	1.15991E+0	3.14503E+0	8.64969E-1	1.20980E+2	9.31400E+1	4.25592E+1	6.06520E+2	4.61588E+1	5.59222E+2
5.13000E+2	9.00000E+1	3.20246E+0	1.16012E+0	3.14446E+0	8.65084E-1	1.21110E+2	9.30600E+1	4.25654E+1	6.06431E+2	4.61488E+1	5.59343E+2
5.14000E+2	9.00000E+1	3.20197E+0	1.16017E+0	3.14509E+0	8.65202E-1	1.21250E+2	9.29900E+1	4.25738E+1	6.06312E+2	4.61650E+1	5.59146E+2
5.15000E+2	9.00000E+1	3.20169E+0	1.16030E+0	3.14529E+0	8.65344E-1	1.21390E+2	9.29100E+1	4.25822E+1	6.06193E+2	4.61721E+1	5.59061E+2
5.16000E+2	9.00000E+1	3.20142E+0	1.16043E+0	3.14520E+0	8.65485E-1	1.21520E+2	9.28400E+1	4.25907E+1	6.06072E+2	4.61746E+1	5.59030E+2
5.17000E+2	9.00000E+1	3.20105E+0	1.16053E+0	3.14523E+0	8.65590E-1	1.21650E+2	9.27700E+1	4.25993E+1	6.05950E+2	4.61804E+1	5.58960E+2
5.18000E+2	9.00000E+1	3.20126E+0	1.16083E+0	3.14401E+0	8.65859E-1	1.21790E+2	9.26900E+1	4.26073E+1	6.05835E+2	4.61594E+1	5.59214E+2
5.19000E+2	9.00000E+1	3.20131E+0	1.16109E+0	3.14304E+0	8.66062E-1	1.21920E+2	9.26200E+1	4.26165E+1	6.05704E+2	4.61446E+1	5.59394E+2
5.20000E+2	9.00000E+1	3.20142E+0	1.16134E+0	3.14199E+0	8.66251E-1	1.22050E+2	9.25500E+1	4.26240E+1	6.05598E+2	4.61274E+1	5.59602E+2
5.21000E+2	9.00000E+1	3.20121E+0	1.16148E+0	3.14198E+0	8.66367E-1	1.22180E+2	9.24800E+1	4.26321E+1	6.05483E+2	4.61304E+1	5.59566E+2
5.22000E+2	9.00000E+1	3.20104E+0	1.16166E+0	3.14184E+0	8.66534E-1	1.22320E+2	9.24000E+1	4.26408E+1	6.05359E+2	4.61308E+1	5.59561E+2
5.23000E+2	9.00000E+1	3.20112E+0	1.16196E+0	3.14086E+0	8.66818E-1	1.22450E+2	9.23300E+1	4.26507E+1	6.05218E+2	4.61153E+1	5.59750E+2
5.24000E+2	9.00000E+1	3.20125E+0	1.16223E+0	3.13946E+0	8.66990E-1	1.22580E+2	9.22600E+1	4.26591E+1	6.05100E+2	4.60928E+1	5.60022E+2
5.25000E+2	9.00000E+1	3.20110E+0	1.16232E+0	3.13945E+0	8.67036E-1	1.22710E+2	9.21900E+1	4.26642E+1	6.05027E+2	4.60948E+1	5.59998E+2
5.26000E+2	9.00000E+1	3.20072E+0	1.16238E+0	3.14018E+0	8.67080E-1	1.22840E+2	9.21100E+1	4.26715E+1	6.04924E+2	4.61109E+1	5.59802E+2
5.27000E+2	9.00000E+1	3.20043E+0	1.16254E+0	3.14015E+0	8.67283E-1	1.22980E+2	9.20400E+1	4.26815E+1	6.04782E+2	4.61148E+1	5.59755E+2
5.28000E+2	9.00000E+1	3.20016E+0	1.16269E+0	3.13967E+0	8.67412E-1	1.23110E+2	9.19700E+1	4.26905E+1	6.04654E+2	4.61117E+1	5.59793E+2
5.29000E+2	9.00000E+1	3.20041E+0	1.16297E+0	3.13846E+0	8.67630E-1	1.23240E+2	9.19000E+1	4.26972E+1	6.04559E+2	4.60903E+1	5.60053E+2
5.30000E+2	9.00000E+1	3.19998E+0	1.16308E+0	3.13886E+0	8.67716E-1	1.23370E+2	9.18300E+1	4.27071E+1	6.04419E+2	4.61023E+1	5.59907E+2
5.31000E+2	9.00000E+1	3.19981E+0	1.16326E+0	3.13942E+0	8.67805E-1	1.23500E+2	9.17500E+1	4.27159E+1	6.04296E+2	4.61130E+1	5.59777E+2
5.32000E+2	9.00000E+1	3.19938E+0	1.16328E+0	3.13972E+0	8.67884E-1	1.23630E+2	9.16900E+1	4.27224E+1	6.04202E+2	4.61235E+1	5.59649E+2
5.33000E+2	9.00000E+1	3.19907E+0	1.16342E+0	3.13965E+0	8.68032E-1	1.23760E+2	9.16100E+1	4.27318E+1	6.04070E+2	4.61270E+1	5.59607E+2
5.34000E+2	9.00000E+1	3.19892E+0	1.16359E+0	3.13965E+0	8.68144E-1	1.23890E+2	9.15400E+1	4.27399E+1	6.03956E+2	4.61291E+1	5.59582E+2
5.35000E+2	9.00000E+1	3.19819E+0	1.16349E+0	3.13973E+0	8.68130E-1	1.24020E+2	9.14700E+1	4.27459E+1	6.03871E+2	4.61409E+1	5.59439E+2
5.36000E+2	9.00000E+1	3.19790E+0	1.16373E+0	3.14053E+0	8.68391E-1	1.24160E+2	9.14000E+1	4.27589E+1	6.03687E+2	4.61568E+1	5.59246E+2
5.37000E+2	9.00000E+1	3.19784E+0	1.16391E+0	3.14065E+0	8.68505E-1	1.24280E+2	9.13400E+1	4.27664E+1	6.03582E+2	4.61594E+1	5.59214E+2
5.38000E+2	9.00000E+1	3.19769E+0	1.16403E+0	3.14052E+0	8.68596E-1	1.24410E+2	9.12600E+1	4.27726E+1	6.03494E+2	4.61597E+1	5.59211E+2
5.39000E+2	9.00000E+1	3.19756E+0	1.16418E+0	3.14034E+0	8.68804E-1	1.24540E+2	9.12000E+1	4.27798E+1	6.03393E+2	4.61589E+1	5.59220E+2
5.40000E+2	9.00000E+1	3.19714E+0	1.16429E+0	3.14008E+0	8.68897E-1	1.24670E+2	9.11200E+1	4.27896E+1	6.03254E+2	4.61611E+1	5.59194E+2
5.41000E+2	9.00000E+1	3.19689E+0	1.16443E+0	3.14028E+0	8.68981E-1	1.24800E+2	9.10600E+1	4.27980E+1	6.03136E+2	4.61677E+1	5.59114E+2
5.42000E+2	9.00000E+1	3.19719E+0	1.16480E+0	3.13854E+0	8.69323E-1	1.24930E+2	9.09900E+1	4.28076E+1	6.03000E+2	4.61378E+1	5.59476E+2
5.43000E+2	9.00000E+1	3.19733E+0	1.16503E+0	3.13779E+0	8.69384E-1	1.25050E+2	9.09200E+1	4.28141E+1	6.02908E+2	4.61248E+1	5.59634E+2
5.44000E+2	9.00000E+1	3.19718E+0	1.16520E+0	3.13778E+0	8.69601E-1	1.25180E+2	9.08500E+1	4.28225E+1	6.02791E+2	4.61267E+1	5.59611E+2
5.45000E+2	9.00000E+1	3.19679E+0	1.16526E+0	3.13867E+0	8.69611E-1	1.25310E+2	9.07800E+1	4.28297E+1	6.02689E+2	4.61454E+1	5.59384E+2
5.46000E+2	9.00000E+1	3.19638E+0	1.16535E+0	3.13883E+0	8.69715E-1	1.25440E+2	9.07100E+1	4.28385E+1	6.02565E+2	4.61538E+1	5.59282E+2
5.47000E+2	9.00000E+1	3.19612E+0	1.16547E+0	3.13888E+0	8.69877E-1	1.25560E+2	9.06500E+1	4.28464E+1	6.02455E+2	4.61582E+1	5.59229E+2
5.48000E+2	9.00000E+1	3.19588E+0	1.16559E+0	3.13919E+0	8.69959E-1	1.25690E+2	9.05800E+1	4.28541E+1	6.02345E+2	4.61662E+1	5.59132E+2
5.49000E+2	9.00000E+1	3.19546E+0	1.16569E+0	3.13961E+0	8.70087E-1	1.25820E+2	9.05100E+1	4.28635E+1	6.02215E+2	4.61784E+1	5.58984E+2
5.50000E+2	9.00000E+1	3.19543E+0	1.16585E+0	3.13856E+0	8.70243E-1	1.25950E+2	9.04400E+1	4.28699E+1	6.02124E+2	4.61634E+1	5.59165E+2
5.51000E+2	9.00000E+1	3.19531E+0	1.16602E+0	3.13831E+0	8.70353E-1	1.26070E+2	9.03700E+1	4.28776E+1	6.02016E+2	4.61617E+1	5.59187E+2
5.52000E+2	9.00000E+1	3.19537E+0	1.16629E+0	3.13761E+0	8.70569E-1	1.26200E+2	9.03100E+1	4.28865E+1	6.01891E+2	4.61504E+1	5.59324E+2
5.53000E+2	9.00000E+1	3.19435E+0	1.16616E+0	3.13726E+0	8.70595E-1	1.26320E+2	9.02400E+1	4.28956E+1	6.01764E+2	4.61600E+1	5.59207E+2
5.54000E+2	9.00000E+1	3.19485E+0	1.16652E+0	3.13778E+0	8.70802E-1	1.26450E+2	9.01700E+1	4.29022E+1	6.01671E+2	4.61604E+1	5.59202E+2
5.55000E+2	9.00000E+1	3.19470E+0	1.16665E+0	3.13757E+0	8.70924E-1	1.26580E+2	9.01000E+1	4.29090E+1	6.01575E+2	4.61596E+1	5.59212E+2
5.56000E+2	9.00000E+1	3.19451E+0	1.16683E+0	3.13754E+0	8.71082E-1	1.26700E+2	9.00400E+1	4.29182E+1	6.01446E+2	4.61618E+1	5.59185E+2
5.57000E+2	9.00000E+1	3.19434E+0	1.16697E+0	3.13762E+0	8.71258E-1	1.26830E+2	8.99700E+1	4.29256E+1	6.01343E+2	4.61655E+1	5.59141E+2
5.58000E+2	9.00000E+1	3.19419E+0	1.16712E+0	3.13729E+0	8.71350E-1	1.26950E+2	8.99000E+1	4.29329E+1	6.01240E+2	4.61627E+1	5.59174E+2
5.59000E+2	9.00000E+1	3.19437E+0	1.16740E+0	3.13557E+0	8.71612E-1	1.27070E+2	8.98400E+1	4.29409E+1	6.01129E+2	4.61349E+1	5.59512E+2
5.60000E+2	9.00000E+1	3.19418E+0	1.16756E+0	3.13595E+0	8.71713E-1	1.27200E+2	8.97700E+1	4.29495E+1	6.01008E+2	4.61432E+1	5.59411E+2
5.61000E+2	9.00000E+1	3.19392E+0	1.16768E+0	3.13607E+0	8.71830E-1	1.27320E+2	8.97100E+1	4.29575E+1	6.00897E+2	4.61487E+1	5.59344E+2
5.62000E+2	9.00000E+1	3.19361E+0	1.16779E+0	3.13608E+0	8.71940E-1	1.27450E+2	8.96400E+1	4.29657E+1	6.00781E+2	4.61533E+1	5.59288E+2
5.63000E+2	9.00000E+1	3.19338E+0	1.16796E+0	3.13583E+0	8.72039E-1	1.27570E+2	8.95700E+1	4.29750E+1	6.00651E+2	4.61530E+1	5.59292E+2
5.64000E+2	9.00000E+1	3.19322E+0	1.16810E+0	3.13572E+0	8.72213E-1	1.27700E+2	8.95100E+1	4.29822E+1	6.00551E+2	4.61537E+1	5.59283E+2
5.65000E+2	9.00000E+1	3.19307E+0	1.16824E+0	3.13595E+0	8.72339E-1	1.27820E+2	8.94400E+1	4.29896E+1	6.00448E+2	4.61593E+1	5.59215E+2
5.66000E+2	9.00000E+1	3.19272E+0	1.16831E+0	3.13630E+0	8.72401E-1	1.27950E+2	8.93700E+1	4.29967E+1	6.00349E+2	4.61694E+1	5.59093E+2
5.67000E+2	9.00000E+1	3.19256E+0	1.16847E+0	3.13562E+0	8.72543E-1	1.28060E+2	8.93100E+1	4.30047E+1	6.00237E+2	4.61617E+1	5.59187E+2
5.68000E+2	9.00000E+1	3.19248E+0	1.16860E+0	3.13555E+0	8.72707E-1	1.28190E+2	8.92500E+1	4.30105E+1	6.00156E+2	4.61620E+1	5.59183E+2
5.69000E+2	9.00000E+1	3.19220E+0	1.16875E+0	3.13556E+0	8.72832E-1	1.28310E+2	8.91800E+1	4.30198E+1	6.00026E+2	4.61661E+1	5.59134E+2
5.70000E+2	9.00000E+1	3.19200E+0	1.16888E+0	3.13595E+0	8.72951E-1	1.28430E+2	8.91200E+1	4.30273E+1	5.99921E+2	4.61746E+1	5.59030E+2
5.71000E+2	9.00000E+1	3.19161E+0	1.16894E+0	3.13610E+0	8.72977E-1	1.28550E+2	8.90600E+1	4.30351E+1	5.99813E+2	4.61826E+1	5.58934E+2
5.72000E+2	9.00000E+1	3.19128E+0	1.16898E+0	3.13653E+0	8.73047E-1	1.28670E+2	8.89900E+1	4.30406E+1	5.99735E+2	4.61936E+1	5.58800E+2
5.73000E+2	9.00000E+1	3.19076E+0	1.16905E+0	3.13774E+0	8.73065E-1	1.28800E+2	8.89300E+1	4.30503E+1	5.99601E+2	4.62190E+1	5.58493E+2
5.74000E+2	9.00000E+1	3.19063E+0	1.16922E+0	3.13722E+0	8.73283E-1	1.28920E+2	8.88600E+1	4.30583E+1	5.99490E+2	4.62133E+1	5.58562E+2
5.75000E+2	9.00000E+1	3.19052E+0	1.16932E+0	3.13713E+0	8.73348E-1	1.29040E+2	8.88000E+1	4.30633E+1	5.99419E+2	4.62135E+1	5.58560E+2
5.76000E+2	9.00000E+1	3.19026E+0	1.16942E+0	3.13691E+0	8.73467E-1	1.29160E+2	8.87300E+1	4.30708E+1	5.99315E+2	4.62140E+1	5.58554E+2
5.77000E+2	9.00000E+1	3.19011E+0	1.16957E+0	3.13710E+0	8.73647E-1	1.29290E+2	8.86700E+1	4.30784E+1	5.99210E+2	4.62190E+1	5.58493E+2
5.78000E+2	9.00000E+1	3.18990E+0	1.16975E+0	3.13671E+0	8.73776E-1	1.29400E+2	8.86100E+1	4.30878E+1	5.99079E+2	4.62163E+1	5.58526E+2
5.79000E+2	9.00000E+1	3.18979E+0	1.16988E+0	3.13632E+0	8.73876E-1	1.29520E+2	8.85500E+1	4.30941E+1	5.98991E+2	4.62121E+1	5.58577E+2
5.80000E+2	9.00000E+1	3.18978E+0	1.17009E+0	3.13572E+0	8.74047E-1	1.29640E+2	8.84800E+1	4.31019E+1	5.98884E+2	4.62034E+1	5.58681E+2
5.81000E+2	9.00000E+1	3.18959E+0	1.17021E+0	3.13591E+0	8.74176E-1	1.29770E+2	8.84200E+1	4.31089E+1	5.98785E+2	4.62090E+1	5.58614E+2
5.82000E+2	9.00000E+1	3.18948E+0	1.17035E+0	3.13592E+0	8.74356E-1	1.29880E+2	8.83600E+1	4.31155E+1	5.98694E+2	4.62108E+1	5.58593E+2
5.83000E+2	9.00000E+1	3.18917E+0	1.17051E+0	3.13570E+0	8.74475E-1	1.30010E+2	8.82900E+1	4.31257E+1	5.98553E+2	4.62119E+1	5.58579E+2
5.84000E+2	9.00000E+1	3.18903E+0	1.17063E+0	3.13541E+0	8.74542E-1	1.30120E+2	8.82300E+1	4.31321E+1	5.98464E+2	4.62099E+1	5.58603E+2
5.85000E+2	9.00000E+1	3.18880E+0	1.17074E+0	3.13548E+0	8.74661E-1	1.30240E+2	8.81700E+1	4.31393E+1	5.98364E+2	4.62142E+1	5.58552E+2
5.86000E+2	9.00000E+1	3.18860E+0	1.17090E+0	3.13560E+0	8.74819E-1	1.30360E+2	8.81100E+1	4.31478E+1	5.98246E+2	4.62188E+1	5.58495E+2
5.87000E+2	9.00000E+1	3.18841E+0	1.17106E+0	3.13530E+0	8.74996E-1	1.30480E+2	8.80500E+1	4.31560E+1	5.98133E+2	4.62171E+1	5.58516E+2
5.88000E+2	9.00000E+1	3.18831E+0	1.17119E+0	3.13501E+0	8.75097E-1	1.30600E+2	8.79800E+1	4.31624E+1	5.98044E+2	4.62144E+1	5.58549E+2
